time_ms,light_sensor
13846549,622
13847072,622
13847596,622
13848119,622
13848643,622
13849167,622
13849690,622
13850214,625
13850737,622
13851265,622
13851788,622
13852312,623
13852835,623
13853359,624
13853882,624
13854406,623
13854930,621
13855453,623
13855977,624
13856500,623
13857028,624
13857551,624
13858075,624
13858599,624
13859122,624
13859646,622
13860169,624
13860693,625
13861217,624
13861740,624
13862264,625
13862791,624
13863315,624
13863838,625
13864362,625
13864885,627
13865409,625
13865932,625
13866456,625
13866980,630
13867503,625
13868027,625
13868554,626
13869078,625
13869601,626
13870125,622
13870648,626
13871172,626
13871695,626
13872219,625
13872742,626
13873266,628
13873789,627
13874316,626
13874839,626
13875363,625
13875886,626
13876409,626
13876932,627
13877455,626
13877978,627
13878501,626
13879024,627
13879547,627
13880070,627
13880597,626
13881120,627
13881643,627
13882167,627
13882690,627
13883213,627
13883736,628
13884259,629
13884783,627
13885306,628
13885829,625
13886355,627
13886878,628
13887402,627
13887925,627
13888448,627
13888971,628
13889494,628
13890018,627
13890548,630
13891071,628
13891594,629
13892121,628
13892644,628
13893167,628
13893690,628
13894213,627
13894736,629
13895259,632
13895782,628
13896306,628
13896829,629
13897352,630
13897879,628
13898402,628
13898925,629
13899448,629
13899972,628
13900495,628
13901018,627
13901541,628
13902064,629
13902587,633
13903111,628
13903637,629
13904160,629
13904683,630
13905206,629
13905730,629
13906253,629
13906776,630
13907299,630
13907822,629
13908345,629
13908869,629
13909395,630
13909919,630
13910442,629
13910965,633
13911488,629
13912011,630
13912535,630
13913058,629
13913581,630
13914104,630
13914627,630
13915154,631
13915677,630
13916200,630
13916723,630
13917246,631
13917769,629
13918292,630
13918815,630
13919338,629
13919861,631
13920384,629
13920911,630
13921434,630
13921957,630
13922480,630
13923003,626
13923527,630
13924050,630
13924573,630
13925096,630
13925619,630
13926143,631
13926666,631
13927193,631
13927716,631
13928239,631
13928762,631
13929285,630
13929809,631
13930332,631
13930856,631
13931379,630
13931902,632
13932425,631
13932947,630
13933470,630
13933993,631
13934516,632
13935040,631
13935563,630
13936086,631
13936610,631
13937133,634
13937656,629
13938179,628
13938706,631
13939230,631
13939753,631
13940276,632
13940799,631
13941323,630
13941846,630
13942369,631
13942893,631
13943416,634
13943939,630
13944466,631
13944989,631
13945513,631
13946036,631
13946559,633
13947082,630
13947605,630
13948129,631
13948652,631
13949175,631
13949699,630
13950225,631
13950749,635
13951272,631
13951795,632
13952319,632
13952842,632
13953365,631
13953889,632
13954412,632
13954935,632
13955458,632
13955985,631
13956508,630
13957032,632
13957555,631
13958078,632
13958602,632
13959125,631
13959648,631
13960172,632
13960695,632
13961218,631
13961745,632
13962268,632
13962791,632
13963315,632
13963838,630
13964361,636
13964884,632
13965407,632
13965931,632
13966454,632
13966977,632
13967500,632
13968026,631
13968550,632
13969073,631
13969596,632
13970120,632
13970643,631
13971166,632
13971690,633
13972213,631
13972736,632
13973260,632
13973786,632
13974310,632
13974834,633
13975357,631
13975880,631
13976404,632
13976927,633
13977450,633
13977974,631
13978497,633
13979021,631
13979548,633
13980071,632
13980594,632
13981118,631
13981642,632
13982165,632
13982688,633
13983212,632
13983735,632
13984259,633
13984782,632
13985309,632
13985832,633
13986356,632
13986879,632
13987403,632
13987926,633
13988450,633
13988973,632
13989496,633
13990020,633
13990543,632
13991070,632
13991594,631
13992117,631
13992640,632
13993164,632
13993688,633
13994211,633
13994734,633
13995258,631
13995781,632
13996305,632
13996832,632
13997355,632
13997878,633
13998402,633
13998926,633
13999449,632
13999972,633
14000496,632
14001019,629
14001542,634
14002066,632
14002593,633
14003116,634
14003640,632
14004163,633
14004686,632
14005210,632
14005734,633
14006257,633
14006780,633
14007304,633
14007827,633
14008354,632
14008878,633
14009401,633
14009924,632
14010447,633
14010971,633
14011494,633
14012017,629
14012541,633
14013064,633
14013587,633
14014111,633
14014647,634
14015170,634
14015693,633
14016216,633
14016740,634
14017263,633
14017786,633
14018309,634
14018832,634
14019355,633
14019878,633
14020405,633
14020928,634
14021451,633
14021974,634
14022497,633
14023021,633
14023544,633
14024067,635
14024590,634
14025113,634
14025636,634
14026163,634
14026686,634
14027209,634
14027733,634
14028256,633
14028779,634
14029302,637
14029825,634
14030349,634
14030872,634
14031395,635
14031922,634
14032445,634
14032968,634
14033491,634
14034014,634
14034537,635
14035061,635
14035584,632
14036107,634
14036630,634
14037153,634
14037680,634
14038203,635
14038727,634
14039250,633
14039773,634
14040296,634
14040820,634
14041343,634
14041866,634
14042389,635
14042912,635
14043439,638
14043962,635
14044485,633
14045008,635
14045532,634
14046055,635
14046578,635
14047101,635
14047624,635
14048148,634
14048671,636
14049197,635
14049721,635
14050244,635
14050767,635
14051290,634
14051813,635
14052336,635
14052860,635
14053383,636
14053906,635
14054429,636
14054956,634
14055479,635
14056002,635
14056525,636
14057048,634
14057571,635
14058094,633
14058617,635
14059141,635
14059664,634
14060187,635
14060710,635
14061236,636
14061760,634
14062283,636
14062806,635
14063329,635
14063852,635
14064375,634
14064899,635
14065422,635
14065945,634
14066468,635
14066989,635
14067513,638
14068036,634
14068560,634
14069083,634
14069606,635
14070129,635
14070653,635
14071176,635
14071699,635
14072223,635
14072749,635
14073273,635
14073796,635
14074319,634
14074843,639
14075366,635
14075889,635
14076412,635
14076936,634
14077459,634
14077982,634
14078509,635
14079032,635
14079556,634
14080079,635
14080602,635
14081126,634
14081649,635
14082172,634
14082695,635
14083225,635
14083748,634
14084275,634
14084798,635
14085321,635
14085844,635
14086368,635
14086891,634
14087414,634
14087938,634
14088461,632
14088984,634
14089508,634
14090034,635
14090557,635
14091081,634
14091604,636
14092128,634
14092651,635
14093174,634
14093697,634
14094220,635
14094744,635
14095267,634
14095794,634
14096317,636
14096840,634
14097364,635
14097887,635
14098410,635
14098934,635
14099457,635
14099980,635
14100503,635
14101027,634
14101550,635
14102077,634
14102600,635
14103123,635
14103646,635
14104170,634
14104693,635
14105216,635
14105739,634
14106262,636
14106785,634
14107309,634
14107835,635
14108358,635
14108881,634
14109405,635
14109928,634
14110452,634
14110975,635
14111498,634
14112021,635
14112545,634
14113068,634
14113595,635
14114118,635
14114642,634
14115165,634
14115688,635
14116212,636
14116735,635
14117259,635
14117782,635
14118306,636
14118829,634
14119356,634
14119879,635
14120403,634
14120926,634
14121450,635
14121973,634
14122497,634
14123020,634
14123543,635
14124067,634
14124590,634
14125117,635
14125641,635
14126164,634
14126687,638
14127211,633
14127734,634
14128258,634
14128781,635
14129305,635
14129828,635
14130351,635
14130878,634
14131402,631
14131925,634
14132449,635
14132972,635
14133495,635
14134019,633
14134542,633
14135066,633
14135589,635
14136112,634
14136639,635
14137163,635
14137686,635
14138210,634
14138733,634
14139256,634
14139780,634
14140304,634
14140827,634
14141350,634
14141874,634
14142401,634
14142924,635
14143448,635
14143971,634
14144494,635
14145018,634
14145541,634
14146064,635
14146588,634
14147112,635
14147635,634
14148158,634
14148685,634
14149209,632
14149732,634
14150255,635
14150778,634
14151302,634
14151825,635
14152349,634
14152872,634
14153395,634
14153918,634
14154445,635
14154968,634
14155492,634
14156015,634
14156539,634
14157062,634
