time,altitude_cm,pressure_pa,temperature_c
2021-02-22 09:03:04,631962.0,44593.0,-4.19
2021-02-22 09:03:05,759753.0,37042.0,-5.0
2021-02-22 09:03:06,859164.0,32400.0,-5.38
2021-02-22 09:03:07,866608.0,32393.0,-5.35
2021-02-22 09:03:08,801695.0,35995.0,-5.1
2021-02-22 09:03:09,732881.0,39403.0,-4.77
2021-02-22 09:03:09,706791.0,40829.0,-4.42
2021-02-22 09:03:10,696692.0,41198.0,-4.22
2021-02-22 09:03:11,708647.0,40434.0,-4.04
2021-02-22 09:03:12,732573.0,39120.0,-3.56
2021-02-22 09:03:13,714679.0,40481.0,-2.61
2021-02-22 09:03:14,683812.0,42091.0,-2.32
2021-02-22 09:03:15,656504.0,43843.0,-1.44
2021-02-22 09:03:16,620991.0,46112.0,-0.78
2021-02-22 09:03:16,570669.0,49472.0,0.02
2021-02-22 09:03:17,526917.0,52299.0,0.64
2021-02-22 09:03:18,505468.0,53722.0,0.85
2021-02-22 09:03:19,495699.0,54365.0,0.9
2021-02-22 09:03:20,490782.0,54733.0,0.94
2021-02-22 09:03:21,485168.0,55140.0,1.23
2021-02-22 09:03:22,481794.0,55359.0,1.48
2021-02-22 09:03:23,481318.0,55393.0,1.56
2021-02-22 09:03:23,481087.0,55404.0,1.47
2021-02-22 09:03:24,480924.0,55413.0,1.43
2021-02-22 09:03:25,480910.0,55414.0,1.38
2021-02-22 09:03:26,480910.0,55416.0,1.3
2021-02-22 09:03:27,480856.0,55419.0,1.27
2021-02-22 09:03:28,480828.0,55426.0,1.42
2021-02-22 09:03:29,480720.0,55432.0,1.54
2021-02-22 09:03:30,480733.0,55430.0,1.59
2021-02-22 09:03:30,481032.0,55406.0,1.7
2021-02-22 09:03:31,481332.0,55384.0,1.76
2021-02-22 09:03:32,481522.0,55372.0,1.81
2021-02-22 09:03:33,481604.0,55366.0,1.9
2021-02-22 09:03:34,481876.0,55344.0,1.92
2021-02-22 09:03:35,482284.0,55311.0,1.85
2021-02-22 09:03:36,482733.0,55281.0,1.82
2021-02-22 09:03:36,483141.0,55251.0,1.8
2021-02-22 09:03:37,483359.0,55237.0,1.74
2021-02-22 09:03:38,483495.0,55228.0,1.71
2021-02-22 09:03:39,483563.0,55217.0,1.87
2021-02-22 09:03:40,483781.0,55205.0,2.0
2021-02-22 09:03:41,484012.0,55186.0,2.07
2021-02-22 09:03:42,484556.0,55144.0,2.12
2021-02-22 09:03:43,485073.0,55106.0,2.18
2021-02-22 09:03:43,485372.0,55085.0,2.24
2021-02-22 09:03:44,485862.0,55050.0,2.29
2021-02-22 09:03:45,486842.0,54971.0,2.28
2021-02-22 09:03:46,488705.0,54827.0,2.31
2021-02-22 09:03:47,494622.0,54335.0,2.2
2021-02-22 09:03:48,516633.0,52572.0,1.91
2021-02-22 09:03:49,552294.0,50124.0,1.48
2021-02-22 09:03:50,595435.0,47084.0,0.74
2021-02-22 09:03:50,653215.0,43511.0,0.11
2021-02-22 09:03:51,704934.0,40559.0,-0.29
2021-02-22 09:03:52,728317.0,39437.0,-1.14
2021-02-22 09:03:53,743481.0,38410.0,-1.31
2021-02-22 09:03:54,767939.0,37191.0,-1.48
2021-02-22 09:03:55,784513.0,36445.0,-1.94
2021-02-22 09:03:56,729149.0,40202.0,-1.18
2021-02-22 09:03:56,561817.0,50756.0,0.19
2021-02-22 09:03:57,477250.0,55736.0,2.64
2021-02-22 09:03:58,487018.0,54976.0,3.41
2021-02-22 09:03:59,486338.0,55021.0,3.13
2021-02-22 09:04:00,485821.0,55062.0,2.91
2021-02-22 09:04:01,485549.0,55074.0,2.68
2021-02-22 09:04:02,485699.0,55063.0,2.56
2021-02-22 09:04:03,486012.0,55043.0,2.42
2021-02-22 09:04:03,486066.0,55038.0,2.23
2021-02-22 09:04:04,485985.0,55044.0,1.94
2021-02-22 09:04:05,485998.0,55042.0,1.66
2021-02-22 09:04:06,486420.0,55010.0,1.58
2021-02-22 09:04:07,486719.0,54989.0,1.56
2021-02-22 09:04:08,486774.0,54991.0,1.27
2021-02-22 09:04:09,486515.0,55005.0,0.99
2021-02-22 09:04:10,486433.0,55010.0,0.71
2021-02-22 09:04:10,486651.0,54992.0,0.58
2021-02-22 09:04:11,487331.0,54943.0,0.46
2021-02-22 09:04:12,488107.0,54882.0,0.37
2021-02-22 09:04:13,488637.0,54852.0,0.26
2021-02-22 09:04:14,488284.0,54879.0,0.15
2021-02-22 09:04:15,487794.0,54915.0,-0.05
2021-02-22 09:04:16,487631.0,54916.0,-0.13
2021-02-22 09:04:17,487998.0,54892.0,-0.19
2021-02-22 09:04:17,488678.0,54838.0,-0.34
2021-02-22 09:04:18,489277.0,54801.0,-0.48
2021-02-22 09:04:19,489549.0,54780.0,-0.56
2021-02-22 09:04:20,489590.0,54781.0,-0.68
2021-02-22 09:04:21,489603.0,54776.0,-0.75
2021-02-22 09:04:22,489671.0,54773.0,-0.69
2021-02-22 09:04:23,489794.0,54763.0,-0.62
2021-02-22 09:04:23,490285.0,54722.0,-0.58
2021-02-22 09:04:24,490948.0,54671.0,-0.59
2021-02-22 09:04:25,491500.0,54639.0,-0.63
2021-02-22 09:04:26,491818.0,54612.0,-0.71
2021-02-22 09:04:27,492384.0,54570.0,-0.8
2021-02-22 09:04:28,492937.0,54529.0,-0.82
2021-02-22 09:04:29,493517.0,54488.0,-0.8
2021-02-22 09:04:30,494111.0,54447.0,-0.75
2021-02-22 09:04:30,494594.0,54409.0,-0.63
2021-02-22 09:04:31,495133.0,54370.0,-0.53
2021-02-22 09:04:32,496058.0,54300.0,-0.39
2021-02-22 09:04:33,497799.0,54150.0,-0.27
2021-02-22 09:04:34,501196.0,53919.0,-0.18
2021-02-22 09:04:35,509788.0,53179.0,-0.2
2021-02-22 09:04:36,534126.0,51476.0,-0.37
2021-02-22 09:04:37,563440.0,49338.0,-0.61
2021-02-22 09:04:37,595869.0,47247.0,-0.89
2021-02-22 09:04:38,636893.0,44481.0,-1.32
2021-02-22 09:04:39,692095.0,41261.0,-1.87
2021-02-22 09:04:40,728830.0,39233.0,-3.25
2021-02-22 09:04:41,751694.0,38075.0,-3.82
2021-02-22 09:04:42,822093.0,34073.0,-3.6
2021-02-22 09:04:43,837376.0,34035.0,-3.24
2021-02-22 09:04:43,737096.0,39547.0,-2.49
2021-02-22 09:04:44,618231.0,46897.0,-1.8
2021-02-22 09:04:45,509704.0,53696.0,-0.85
2021-02-22 09:04:46,488610.0,54881.0,0.53
2021-02-22 09:04:47,482066.0,55350.0,0.39
2021-02-22 09:04:48,496348.0,54291.0,0.87
2021-02-22 09:04:49,495920.0,54325.0,0.54
2021-02-22 09:04:50,495865.0,54321.0,0.29
2021-02-22 09:04:50,496238.0,54294.0,0.14
2021-02-22 09:04:51,496735.0,54255.0,-0.01
2021-02-22 09:04:52,497136.0,54229.0,-0.15
2021-02-22 09:04:53,497384.0,54214.0,-0.24
2021-02-22 09:04:54,497232.0,54228.0,-0.34
2021-02-22 09:04:55,496666.0,54270.0,-0.6
2021-02-22 09:04:56,496265.0,54295.0,-0.85
2021-02-22 09:04:57,496252.0,54295.0,-1.01
2021-02-22 09:04:57,496652.0,54268.0,-1.09
2021-02-22 09:04:58,497163.0,54230.0,-1.27
2021-02-22 09:04:59,497619.0,54196.0,-1.4
2021-02-22 09:05:00,497771.0,54188.0,-1.49
2021-02-22 09:05:01,497536.0,54209.0,-1.64
2021-02-22 09:05:02,497053.0,54241.0,-1.92
2021-02-22 09:05:03,496901.0,54250.0,-2.15
2021-02-22 09:05:03,497149.0,54227.0,-2.28
2021-02-22 09:05:04,497716.0,54183.0,-2.39
2021-02-22 09:05:05,498406.0,54138.0,-2.43
2021-02-22 09:05:06,499014.0,54092.0,-2.43
2021-02-22 09:05:07,499249.0,54078.0,-2.45
2021-02-22 09:05:08,499083.0,54090.0,-2.64
2021-02-22 09:05:09,498696.0,54122.0,-2.9
2021-02-22 09:05:10,498517.0,54132.0,-3.14
2021-02-22 09:05:10,498765.0,54113.0,-3.24
2021-02-22 09:05:11,499387.0,54063.0,-3.25
2021-02-22 09:05:12,500119.0,54011.0,-3.31
2021-02-22 09:05:13,500451.0,53992.0,-3.41
2021-02-22 09:05:14,500174.0,54015.0,-3.61
2021-02-22 09:05:15,499815.0,54043.0,-3.8
2021-02-22 09:05:16,499691.0,54044.0,-3.98
2021-02-22 09:05:17,500050.0,54017.0,-4.12
2021-02-22 09:05:17,500644.0,53973.0,-4.15
2021-02-22 09:05:18,501086.0,53942.0,-4.17
2021-02-22 09:05:19,501100.0,53944.0,-4.18
2021-02-22 09:05:20,500893.0,53957.0,-4.17
2021-02-22 09:05:21,501100.0,53947.0,-4.12
2021-02-22 09:05:22,501514.0,53910.0,-4.03
2021-02-22 09:05:23,502467.0,53837.0,-3.93
2021-02-22 09:05:24,503641.0,53752.0,-3.85
2021-02-22 09:05:24,504752.0,53670.0,-3.74
2021-02-22 09:05:25,505846.0,53597.0,-3.62
2021-02-22 09:05:26,507572.0,53439.0,-3.63
2021-02-22 09:05:27,518980.0,52463.0,-3.84
2021-02-22 09:05:28,573813.0,48464.0,-4.55
2021-02-22 09:05:29,624934.0,45389.0,-5.21
2021-02-22 09:05:30,652315.0,43765.0,-5.64
2021-02-22 09:05:30,667107.0,42876.0,-5.6
2021-02-22 09:05:31,691465.0,41398.0,-5.52
2021-02-22 09:05:32,716308.0,40027.0,-5.64
2021-02-22 09:05:33,724048.0,39682.0,-6.27
2021-02-22 09:05:34,722259.0,39793.0,-6.76
2021-02-22 09:05:35,725819.0,39504.0,-7.06
2021-02-22 09:05:36,746230.0,38317.0,-7.34
2021-02-22 09:05:37,795237.0,35466.0,-7.41
2021-02-22 09:05:37,847232.0,33205.0,-7.1
2021-02-22 09:05:38,745290.0,39514.0,-6.04
2021-02-22 09:05:39,581146.0,49626.0,-4.44
2021-02-22 09:05:40,497357.0,54250.0,-2.85
2021-02-22 09:05:41,491942.0,54622.0,-2.71
2021-02-22 09:05:42,507193.0,53510.0,-2.32
2021-02-22 09:05:43,506758.0,53541.0,-2.57
2021-02-22 09:05:44,506436.0,53559.0,-2.76
2021-02-22 09:05:44,506281.0,53575.0,-2.94
2021-02-22 09:05:45,506197.0,53580.0,-3.12
2021-02-22 09:05:46,506113.0,53583.0,-3.29
2021-02-22 09:05:47,506127.0,53581.0,-3.37
2021-02-22 09:05:48,506295.0,53569.0,-3.44
2021-02-22 09:05:49,506688.0,53539.0,-3.53
2021-02-22 09:05:50,507025.0,53514.0,-3.53
2021-02-22 09:05:51,507207.0,53505.0,-3.54
2021-02-22 09:05:51,507109.0,53514.0,-3.68
2021-02-22 09:05:52,507025.0,53519.0,-3.9
2021-02-22 09:05:53,507137.0,53510.0,-4.03
2021-02-22 09:05:54,507417.0,53483.0,-4.06
2021-02-22 09:05:55,507880.0,53450.0,-4.11
2021-02-22 09:05:56,508231.0,53430.0,-4.14
2021-02-22 09:05:57,508217.0,53435.0,-4.16
2021-02-22 09:05:57,507922.0,53456.0,-4.29
2021-02-22 09:05:58,507838.0,53463.0,-4.39
2021-02-22 09:05:59,508035.0,53444.0,-4.42
2021-02-22 09:06:00,508540.0,53409.0,-4.49
2021-02-22 09:06:01,509199.0,53357.0,-4.67
2021-02-22 09:06:02,509760.0,53320.0,-4.79
2021-02-22 09:06:03,509886.0,53315.0,-4.83
2021-02-22 09:06:04,509494.0,53346.0,-4.96
2021-02-22 09:06:04,509101.0,53373.0,-5.11
2021-02-22 09:06:05,509031.0,53374.0,-5.15
2021-02-22 09:06:06,509465.0,53337.0,-5.22
2021-02-22 09:06:07,510251.0,53283.0,-5.33
2021-02-22 09:06:08,510840.0,53243.0,-5.38
2021-02-22 09:06:09,510756.0,53255.0,-5.41
2021-02-22 09:06:10,510265.0,53289.0,-5.56
2021-02-22 09:06:11,509998.0,53308.0,-5.67
2021-02-22 09:06:11,510237.0,53286.0,-5.73
2021-02-22 09:06:12,510770.0,53249.0,-5.84
2021-02-22 09:06:13,511275.0,53214.0,-5.97
2021-02-22 09:06:14,511485.0,53202.0,-6.02
2021-02-22 09:06:15,511401.0,53207.0,-6.17
2021-02-22 09:06:16,511457.0,53202.0,-6.3
2021-02-22 09:06:17,511934.0,53164.0,-6.44
2021-02-22 09:06:17,512580.0,53118.0,-6.53
2021-02-22 09:06:18,513042.0,53090.0,-6.54
2021-02-22 09:06:19,499898.0,53902.0,-7.11
2021-02-22 09:06:20,534995.0,50849.0,-8.1
2021-02-22 09:06:21,673228.0,41870.0,-9.78
2021-02-22 09:06:22,732501.0,39394.0,-10.39
2021-02-22 09:06:23,692503.0,41648.0,-10.53
2021-02-22 09:06:24,682621.0,41987.0,-10.68
2021-02-22 09:06:24,729008.0,38947.0,-10.87
2021-02-22 09:06:25,782623.0,36539.0,-9.89
2021-02-22 09:06:26,730023.0,39506.0,-9.28
2021-02-22 09:06:27,704205.0,41027.0,-8.41
2021-02-22 09:06:28,662671.0,43627.0,-7.1
2021-02-22 09:06:29,594012.0,48049.0,-6.01
2021-02-22 09:06:30,555783.0,50051.0,-5.62
2021-02-22 09:06:31,566778.0,49372.0,-5.63
2021-02-22 09:06:31,560404.0,49945.0,-5.39
2021-02-22 09:06:32,530722.0,51994.0,-4.82
2021-02-22 09:06:33,520405.0,52590.0,-4.58
2021-02-22 09:06:34,518966.0,52666.0,-4.46
2021-02-22 09:06:35,518681.0,52693.0,-4.34
2021-02-22 09:06:36,518064.0,52735.0,-4.19
2021-02-22 09:06:37,517559.0,52772.0,-4.05
2021-02-22 09:06:38,517096.0,52797.0,-3.92
2021-02-22 09:06:38,516718.0,52826.0,-3.85
2021-02-22 09:06:39,516718.0,52826.0,-3.83
2021-02-22 09:06:40,516844.0,52820.0,-3.87
2021-02-22 09:06:41,516844.0,52818.0,-3.91
2021-02-22 09:06:42,516718.0,52831.0,-4.01
2021-02-22 09:06:43,516690.0,52828.0,-4.03
2021-02-22 09:06:44,517124.0,52798.0,-4.09
2021-02-22 09:06:44,517643.0,52757.0,-4.13
2021-02-22 09:06:45,518190.0,52720.0,-4.11
2021-02-22 09:06:46,518387.0,52708.0,-4.12
2021-02-22 09:06:47,518092.0,52731.0,-4.17
2021-02-22 09:06:48,517756.0,52756.0,-4.33
2021-02-22 09:06:49,517671.0,52758.0,-4.44
2021-02-22 09:06:50,517980.0,52735.0,-4.5
2021-02-22 09:06:51,518527.0,52694.0,-4.6
2021-02-22 09:06:51,518952.0,52668.0,-4.67
2021-02-22 09:06:52,518994.0,52667.0,-4.7
2021-02-22 09:06:53,518639.0,52690.0,-4.76
2021-02-22 09:06:54,518709.0,52684.0,-4.82
2021-02-22 09:06:55,519094.0,52653.0,-4.88
2021-02-22 09:06:56,519735.0,52611.0,-5.06
2021-02-22 09:06:57,520035.0,52594.0,-5.2
2021-02-22 09:06:58,519978.0,52594.0,-5.3
2021-02-22 09:06:58,519750.0,52615.0,-5.43
2021-02-22 09:06:59,519636.0,52624.0,-5.59
2021-02-22 09:07:00,519621.0,52619.0,-5.66
2021-02-22 09:07:01,520006.0,52592.0,-5.71
2021-02-22 09:07:02,520277.0,52574.0,-5.83
2021-02-22 09:07:03,520263.0,52576.0,-6.01
2021-02-22 09:07:04,520092.0,52590.0,-6.13
2021-02-22 09:07:04,520120.0,52584.0,-6.17
2021-02-22 09:07:05,520448.0,52562.0,-6.23
2021-02-22 09:07:06,520961.0,52525.0,-6.29
2021-02-22 09:07:07,521360.0,52493.0,-6.33
2021-02-22 09:07:08,521545.0,52488.0,-6.35
2021-02-22 09:07:09,521616.0,52480.0,-6.4
2021-02-22 09:07:10,521830.0,52464.0,-6.47
2021-02-22 09:07:11,522443.0,52416.0,-6.59
2021-02-22 09:07:11,523298.0,52357.0,-6.66
2021-02-22 09:07:12,523982.0,52312.0,-6.7
2021-02-22 09:07:13,524139.0,52307.0,-6.77
2021-02-22 09:07:14,523825.0,52328.0,-6.93
2021-02-22 09:07:15,509494.0,53225.0,-7.63
2021-02-22 09:07:16,524509.0,51995.0,-8.23
2021-02-22 09:07:17,561199.0,49699.0,-9.41
2021-02-22 09:07:18,550292.0,50699.0,-9.6
2021-02-22 09:07:18,530209.0,51982.0,-8.69
2021-02-22 09:07:19,527559.0,52034.0,-8.06
2021-02-22 09:07:20,570505.0,48529.0,-8.65
2021-02-22 09:07:21,663755.0,42606.0,-9.59
2021-02-22 09:07:22,723605.0,39543.0,-10.06
2021-02-22 09:07:23,699330.0,41540.0,-9.98
2021-02-22 09:07:24,631914.0,45478.0,-9.58
2021-02-22 09:07:25,605567.0,46825.0,-9.29
2021-02-22 09:07:25,645818.0,43867.0,-9.39
2021-02-22 09:07:26,696831.0,41199.0,-9.47
2021-02-22 09:07:27,693472.0,41539.0,-9.39
2021-02-22 09:07:28,659618.0,43705.0,-9.21
2021-02-22 09:07:29,632685.0,45035.0,-9.11
2021-02-22 09:07:30,638033.0,44745.0,-8.94
2021-02-22 09:07:31,651595.0,43983.0,-8.64
2021-02-22 09:07:31,625612.0,45950.0,-7.99
2021-02-22 09:07:32,551853.0,50774.0,-6.74
2021-02-22 09:07:33,517840.0,52797.0,-5.94
2021-02-22 09:07:34,516900.0,52506.0,-5.34
2021-02-22 09:07:35,529368.0,51938.0,-5.38
2021-02-22 09:07:36,529197.0,51955.0,-5.59
2021-02-22 09:07:37,511612.0,53162.0,-6.5
2021-02-22 09:07:38,513421.0,53075.0,-6.43
2021-02-22 09:07:38,528129.0,52023.0,-5.94
2021-02-22 09:07:39,528342.0,52007.0,-6.06
2021-02-22 09:07:40,528570.0,51990.0,-6.11
2021-02-22 09:07:41,528670.0,51984.0,-6.16
2021-02-22 09:07:42,528599.0,51994.0,-6.19
2021-02-22 09:07:43,528471.0,51998.0,-6.24
2021-02-22 09:07:44,528513.0,52000.0,-6.29
2021-02-22 09:07:45,528684.0,51984.0,-6.31
2021-02-22 09:07:45,528927.0,51964.0,-6.35
2021-02-22 09:07:46,529183.0,51948.0,-6.38
2021-02-22 09:07:47,529226.0,51947.0,-6.43
2021-02-22 09:07:48,529126.0,51955.0,-6.5
2021-02-22 09:07:49,529083.0,51956.0,-6.48
2021-02-22 09:07:50,529226.0,51947.0,-6.48
2021-02-22 09:07:51,529482.0,51927.0,-6.53
2021-02-22 09:07:51,529796.0,51907.0,-6.69
2021-02-22 09:07:52,529953.0,51895.0,-6.81
2021-02-22 09:07:53,530038.0,51892.0,-6.95
2021-02-22 09:07:54,530138.0,51880.0,-6.97
2021-02-22 09:07:55,530494.0,51855.0,-6.94
2021-02-22 09:07:56,530822.0,51832.0,-6.99
2021-02-22 09:07:57,530879.0,51832.0,-7.09
2021-02-22 09:07:58,530679.0,51846.0,-7.23
2021-02-22 09:07:58,530608.0,51852.0,-7.36
2021-02-22 09:07:59,530765.0,51837.0,-7.44
2021-02-22 09:08:00,531178.0,51811.0,-7.41
2021-02-22 09:08:01,531577.0,51777.0,-7.42
2021-02-22 09:08:02,531891.0,51756.0,-7.37
2021-02-22 09:08:03,531976.0,51754.0,-7.32
2021-02-22 09:08:04,532076.0,51749.0,-7.28
2021-02-22 09:08:05,532190.0,51733.0,-7.21
2021-02-22 09:08:05,532674.0,51698.0,-7.15
2021-02-22 09:08:06,533244.0,51658.0,-7.1
2021-02-22 09:08:07,533764.0,51628.0,-7.08
2021-02-22 09:08:08,534257.0,51594.0,-7.07
2021-02-22 09:08:09,534720.0,51562.0,-7.04
2021-02-22 09:08:10,535010.0,51540.0,-6.99
2021-02-22 09:08:11,535459.0,51509.0,-6.91
2021-02-22 09:08:12,535806.0,51484.0,-6.74
2021-02-22 09:08:12,536226.0,51455.0,-6.57
2021-02-22 09:08:13,536704.0,51424.0,-6.41
2021-02-22 09:08:14,537138.0,51391.0,-6.23
2021-02-22 09:08:15,537587.0,51365.0,-6.08
2021-02-22 09:08:16,537920.0,51337.0,-6.04
2021-02-22 09:08:17,538369.0,51310.0,-6.07
2021-02-22 09:08:18,538731.0,51279.0,-6.02
2021-02-22 09:08:18,539499.0,51226.0,-5.94
2021-02-22 09:08:19,539803.0,51212.0,-5.84
2021-02-22 09:08:20,539788.0,51210.0,-5.71
2021-02-22 09:08:21,540020.0,51193.0,-5.6
2021-02-22 09:08:22,540425.0,51165.0,-5.52
2021-02-22 09:08:23,541816.0,51059.0,-5.47
2021-02-22 09:08:24,545638.0,50767.0,-5.45
2021-02-22 09:08:25,549395.0,50532.0,-5.38
2021-02-22 09:08:25,547419.0,50708.0,-5.23
2021-02-22 09:08:26,543365.0,50988.0,-5.06
2021-02-22 09:08:27,541917.0,51071.0,-4.89
2021-02-22 09:08:28,541642.0,51084.0,-4.73
2021-02-22 09:08:29,541569.0,51087.0,-4.62
2021-02-22 09:08:30,541902.0,51068.0,-4.48
2021-02-22 09:08:31,542018.0,51061.0,-4.28
2021-02-22 09:08:32,541931.0,51067.0,-4.1
2021-02-22 09:08:32,541960.0,51065.0,-4.04
2021-02-22 09:08:33,541917.0,51065.0,-3.93
2021-02-22 09:08:34,541888.0,51071.0,-3.8
2021-02-22 09:08:35,541685.0,51087.0,-3.75
2021-02-22 09:08:36,541410.0,51106.0,-3.81
2021-02-22 09:08:37,541048.0,51123.0,-3.8
2021-02-22 09:08:38,540947.0,51135.0,-3.75
2021-02-22 09:08:38,540816.0,51143.0,-3.68
2021-02-22 09:08:39,540730.0,51148.0,-3.63
2021-02-22 09:08:40,541077.0,51124.0,-3.57
2021-02-22 09:08:41,541381.0,51104.0,-3.56
2021-02-22 09:08:42,541367.0,51104.0,-3.63
2021-02-22 09:08:43,541178.0,51119.0,-3.81
2021-02-22 09:08:44,540961.0,51134.0,-3.92
2021-02-22 09:08:45,541164.0,51117.0,-3.99
2021-02-22 09:08:45,541497.0,51094.0,-4.02
2021-02-22 09:08:46,541960.0,51061.0,-3.95
2021-02-22 09:08:47,542496.0,51024.0,-3.93
2021-02-22 09:08:48,542916.0,50996.0,-3.95
2021-02-22 09:08:49,543133.0,50982.0,-4.02
2021-02-22 09:08:50,543394.0,50962.0,-4.06
2021-02-22 09:08:51,543727.0,50942.0,-4.01
2021-02-22 09:08:52,544017.0,50921.0,-3.89
2021-02-22 09:08:52,544335.0,50896.0,-3.8
2021-02-22 09:08:53,544639.0,50880.0,-3.81
2021-02-22 09:08:54,544755.0,50869.0,-3.81
2021-02-22 09:08:55,544813.0,50865.0,-3.8
2021-02-22 09:08:56,544972.0,50857.0,-3.8
2021-02-22 09:08:57,545161.0,50844.0,-3.83
2021-02-22 09:08:58,545305.0,50831.0,-3.91
2021-02-22 09:08:59,545494.0,50818.0,-3.98
2021-02-22 09:08:59,545798.0,50791.0,-4.04
2021-02-22 09:09:00,546319.0,50760.0,-3.93
2021-02-22 09:09:01,546840.0,50725.0,-3.76
2021-02-22 09:09:02,547333.0,50688.0,-3.69
2021-02-22 09:09:03,547825.0,50659.0,-3.63
2021-02-22 09:09:04,548217.0,50629.0,-3.61
2021-02-22 09:09:05,548511.0,50609.0,-3.52
2021-02-22 09:09:05,548791.0,50592.0,-3.51
2021-02-22 09:09:06,549071.0,50572.0,-3.58
2021-02-22 09:09:07,549262.0,50557.0,-3.66
2021-02-22 09:09:08,549557.0,50539.0,-3.73
2021-02-22 09:09:09,550513.0,50457.0,-3.81
2021-02-22 09:09:10,554487.0,50160.0,-3.92
2021-02-22 09:09:11,561950.0,49643.0,-3.89
2021-02-22 09:09:12,575474.0,48681.0,-3.85
2021-02-22 09:09:12,597000.0,47265.0,-3.98
2021-02-22 09:09:13,621938.0,45629.0,-4.21
2021-02-22 09:09:14,637102.0,44803.0,-4.19
2021-02-22 09:09:15,637664.0,44780.0,-4.02
2021-02-22 09:09:16,632380.0,45189.0,-3.8
2021-02-22 09:09:17,627353.0,45452.0,-3.59
2021-02-22 09:09:18,624161.0,45653.0,-3.4
2021-02-22 09:09:19,640442.0,44394.0,-3.51
2021-02-22 09:09:19,692469.0,41153.0,-4.01
2021-02-22 09:09:20,735775.0,38905.0,-4.3
2021-02-22 09:09:21,747551.0,38319.0,-4.84
2021-02-22 09:09:22,758052.0,37732.0,-5.29
2021-02-22 09:09:23,771813.0,36994.0,-5.04
2021-02-22 09:09:24,798118.0,35468.0,-5.1
2021-02-22 09:09:25,804751.0,35472.0,-6.27
2021-02-22 09:09:26,773665.0,37057.0,-6.18
2021-02-22 09:09:26,793787.0,35611.0,-6.13
2021-02-22 09:09:27,888552.0,30824.0,-6.42
2021-02-22 09:09:28,944217.0,28766.0,-6.36
2021-02-22 09:09:29,919640.0,30154.0,-6.21
2021-02-22 09:09:30,789996.0,36939.0,-5.48
2021-02-22 09:09:31,621244.0,46700.0,-4.26
2021-02-22 09:09:32,546391.0,50832.0,-1.97
2021-02-22 09:09:32,541584.0,51093.0,-1.36
2021-02-22 09:09:33,543495.0,50917.0,-1.26
2021-02-22 09:09:34,547202.0,50712.0,-1.26
2021-02-22 09:09:35,543597.0,50431.0,-0.83
2021-02-22 09:09:36,552589.0,50327.0,-1.08
2021-02-22 09:09:37,553177.0,50291.0,-1.13
2021-02-22 09:09:38,553369.0,50283.0,-1.18
2021-02-22 09:09:39,553177.0,50296.0,-1.26
2021-02-22 09:09:39,552912.0,50317.0,-1.37
2021-02-22 09:09:40,552809.0,50325.0,-1.5
2021-02-22 09:09:41,552603.0,50335.0,-1.81
2021-02-22 09:09:42,552515.0,50340.0,-2.06
2021-02-22 09:09:43,552544.0,50337.0,-2.3
2021-02-22 09:09:44,552647.0,50327.0,-2.55
2021-02-22 09:09:45,552824.0,50318.0,-2.73
2021-02-22 09:09:46,553148.0,50293.0,-2.75
2021-02-22 09:09:46,553589.0,50262.0,-2.86
2021-02-22 09:09:47,553854.0,50251.0,-3.04
2021-02-22 09:09:48,553899.0,50244.0,-3.18
2021-02-22 09:09:49,553840.0,50246.0,-3.44
2021-02-22 09:09:50,553884.0,50244.0,-3.66
2021-02-22 09:09:51,554119.0,50229.0,-3.82
2021-02-22 09:09:52,554590.0,50194.0,-3.98
2021-02-22 09:09:52,555238.0,50150.0,-4.03
2021-02-22 09:09:53,555680.0,50122.0,-4.12
2021-02-22 09:09:54,555709.0,50122.0,-4.21
2021-02-22 09:09:55,555503.0,50136.0,-4.42
2021-02-22 09:09:56,555326.0,50148.0,-4.73
2021-02-22 09:09:57,555429.0,50139.0,-4.99
2021-02-22 09:09:58,555797.0,50111.0,-5.1
2021-02-22 09:09:59,556357.0,50076.0,-5.12
2021-02-22 09:09:59,556430.0,50075.0,-5.12
2021-02-22 09:10:00,556136.0,50095.0,-5.17
2021-02-22 09:10:01,555886.0,50111.0,-5.48
2021-02-22 09:10:02,556003.0,50102.0,-5.67
2021-02-22 09:10:03,556298.0,50077.0,-5.72
2021-02-22 09:10:04,556739.0,50050.0,-5.8
2021-02-22 09:10:05,557151.0,50023.0,-5.92
2021-02-22 09:10:06,557328.0,50012.0,-5.95
2021-02-22 09:10:06,557475.0,50005.0,-5.98
2021-02-22 09:10:07,557652.0,49988.0,-6.11
2021-02-22 09:10:08,558049.0,49959.0,-6.29
2021-02-22 09:10:09,558358.0,49940.0,-6.36
2021-02-22 09:10:10,558476.0,49936.0,-6.5
2021-02-22 09:10:11,558358.0,49942.0,-6.56
2021-02-22 09:10:12,558344.0,49941.0,-6.58
2021-02-22 09:10:12,558373.0,49942.0,-6.58
2021-02-22 09:10:13,558388.0,49939.0,-6.74
2021-02-22 09:10:14,558550.0,49930.0,-6.88
2021-02-22 09:10:15,558888.0,49901.0,-6.98
2021-02-22 09:10:16,559521.0,49859.0,-7.01
2021-02-22 09:10:17,560169.0,49815.0,-6.98
2021-02-22 09:10:18,560581.0,49789.0,-6.98
2021-02-22 09:10:19,560478.0,49800.0,-7.07
2021-02-22 09:10:19,560080.0,49825.0,-7.26
