time,time_ms,load_g
2021-03-20 20:44:38,31482373,-278.4
2021-03-20 20:44:39,31483171,-278.42
2021-03-20 20:44:40,31483970,-278.35
2021-03-20 20:44:41,31484768,-278.3
2021-03-20 20:44:42,31485567,-278.26
2021-03-20 20:44:42,31486365,-278.41
2021-03-20 20:44:43,31487164,-278.31
2021-03-20 20:44:44,31487963,-278.36
2021-03-20 20:44:45,31488761,-278.36
2021-03-20 20:44:46,31489560,-278.4
2021-03-20 20:44:46,31490358,-278.39
2021-03-20 20:44:47,31491157,-278.23
2021-03-20 20:44:48,31491955,-278.27
2021-03-20 20:44:49,31492754,-278.35
2021-03-20 20:44:50,31493552,-278.42
2021-03-20 20:44:50,31494351,-278.29
2021-03-20 20:44:51,31495149,-278.36
2021-03-20 20:44:52,31495948,-278.28
2021-03-20 20:44:53,31496747,-278.32
2021-03-20 20:44:54,31497545,-278.28
2021-03-20 20:44:54,31498344,-278.35
2021-03-20 20:44:55,31499142,-278.31
2021-03-20 20:44:56,31499941,-278.33
2021-03-20 20:44:57,31500740,-278.36
2021-03-20 20:44:57,31501538,-278.28
2021-03-20 20:44:58,31502336,-278.34
2021-03-20 20:44:59,31503135,-278.33
2021-03-20 20:45:00,31503934,-278.3
2021-03-20 20:45:01,31504732,-278.31
2021-03-20 20:45:01,31505531,-278.26
2021-03-20 20:45:02,31506330,-278.37
2021-03-20 20:45:03,31507128,-278.29
2021-03-20 20:45:04,31507927,-278.32
2021-03-20 20:45:05,31508725,-278.39
2021-03-20 20:45:05,31509524,-278.23
2021-03-20 20:45:06,31510323,-278.32
2021-03-20 20:45:07,31511121,-278.23
2021-03-20 20:45:08,31511920,-278.34
2021-03-20 20:45:09,31512718,-278.24
2021-03-20 20:45:09,31513516,-278.28
2021-03-20 20:45:10,31514315,-278.3
2021-03-20 20:45:11,31515113,-278.3
2021-03-20 20:45:12,31515912,-278.27
2021-03-20 20:45:13,31516710,-278.29
2021-03-20 20:45:13,31517508,-278.3
2021-03-20 20:45:14,31518307,-278.28
2021-03-20 20:45:15,31519105,-278.32
2021-03-20 20:45:16,31519904,-278.28
2021-03-20 20:45:17,31520702,-278.26
2021-03-20 20:45:17,31521500,-278.27
2021-03-20 20:45:18,31522299,-278.27
2021-03-20 20:45:19,31523097,-278.31
2021-03-20 20:45:20,31523895,-278.29
2021-03-20 20:45:21,31524694,-278.31
2021-03-20 20:45:21,31525492,-278.27
2021-03-20 20:45:22,31526291,-278.2
2021-03-20 20:45:23,31527089,-278.28
2021-03-20 20:45:24,31527887,-278.25
2021-03-20 20:45:25,31528685,-278.28
2021-03-20 20:45:25,31529484,-278.25
2021-03-20 20:45:26,31530282,-278.29
2021-03-20 20:45:27,31531081,-278.32
2021-03-20 20:45:28,31531879,-278.28
2021-03-20 20:45:29,31532678,-278.36
2021-03-20 20:45:29,31533476,-278.36
2021-03-20 20:45:30,31534275,-278.22
2021-03-20 20:45:31,31535073,-278.2
2021-03-20 20:45:32,31535872,-278.31
2021-03-20 20:45:33,31536670,-278.26
2021-03-20 20:45:33,31537469,-278.18
2021-03-20 20:45:34,31538267,-278.28
2021-03-20 20:45:35,31539066,-278.26
2021-03-20 20:45:36,31539864,-278.12
2021-03-20 20:45:37,31540662,-278.21
2021-03-20 20:45:37,31541461,-278.21
2021-03-20 20:45:38,31542259,-278.23
2021-03-20 20:45:39,31543057,-278.32
2021-03-20 20:45:40,31543855,-278.27
2021-03-20 20:45:41,31544654,-278.24
2021-03-20 20:45:41,31545452,-278.19
2021-03-20 20:45:42,31546250,-278.23
2021-03-20 20:45:43,31547049,-278.26
2021-03-20 20:45:44,31547847,-278.22
2021-03-20 20:45:45,31548646,-278.23
2021-03-20 20:45:45,31549444,-278.19
2021-03-20 20:45:46,31550243,-278.25
2021-03-20 20:45:47,31551041,-278.24
2021-03-20 20:45:48,31551839,-278.17
2021-03-20 20:45:49,31552638,-278.18
2021-03-20 20:45:49,31553436,-278.2
2021-03-20 20:45:50,31554234,-278.19
2021-03-20 20:45:51,31555032,-278.28
2021-03-20 20:45:52,31555831,-278.16
2021-03-20 20:45:53,31556629,-278.18
2021-03-20 20:45:53,31557428,-278.22
2021-03-20 20:45:54,31558226,-278.25
2021-03-20 20:45:55,31559025,-278.19
2021-03-20 20:45:56,31559823,-278.14
2021-03-20 20:45:57,31560622,-278.19
2021-03-20 20:45:57,31561420,-278.19
2021-03-20 20:45:58,31562219,-278.22
2021-03-20 20:45:59,31563017,-278.16
2021-03-20 20:46:00,31563816,-278.23
2021-03-20 20:46:01,31564614,-278.22
2021-03-20 20:46:01,31565413,-278.14
2021-03-20 20:46:02,31566211,-278.26
2021-03-20 20:46:03,31567009,-278.2
2021-03-20 20:46:04,31567808,-278.25
2021-03-20 20:46:05,31568606,-278.23
2021-03-20 20:46:05,31569405,-278.21
2021-03-20 20:46:06,31570203,-278.2
2021-03-20 20:46:07,31571001,-278.19
2021-03-20 20:46:08,31571800,-278.23
2021-03-20 20:46:09,31572598,-278.2
2021-03-20 20:46:09,31573397,-278.17
2021-03-20 20:46:10,31574195,-278.18
2021-03-20 20:46:11,31574993,-278.18
2021-03-20 20:46:12,31575792,-278.24
2021-03-20 20:46:13,31576591,-278.22
2021-03-20 20:46:13,31577389,-278.22
2021-03-20 20:46:14,31578188,-278.18
2021-03-20 20:46:15,31578986,-278.15
2021-03-20 20:46:16,31579785,-278.07
2021-03-20 20:46:17,31580584,-278.18
2021-03-20 20:46:17,31581382,-278.12
2021-03-20 20:46:18,31582181,-278.13
2021-03-20 20:46:19,31582979,-278.23
2021-03-20 20:46:20,31583777,-278.1
2021-03-20 20:46:21,31584576,-278.1
2021-03-20 20:46:21,31585375,-278.12
2021-03-20 20:46:22,31586173,-278.13
2021-03-20 20:46:23,31586972,-278.16
2021-03-20 20:46:24,31587770,-278.1
2021-03-20 20:46:25,31588569,-278.21
2021-03-20 20:46:25,31589367,-278.18
2021-03-20 20:46:26,31590166,-278.08
2021-03-20 20:46:27,31590964,-278.18
2021-03-20 20:46:28,31591762,-278.16
2021-03-20 20:46:29,31592561,-278.05
2021-03-20 20:46:29,31593359,-278.08
2021-03-20 20:46:30,31594158,-278.21
2021-03-20 20:46:31,31594957,-278.16
2021-03-20 20:46:32,31595755,-278.09
2021-03-20 20:46:33,31596554,-278.03
2021-03-20 20:46:33,31597352,-278.15
2021-03-20 20:46:34,31598151,-278.09
2021-03-20 20:46:35,31598949,-278.16
2021-03-20 20:46:36,31599748,-278.12
2021-03-20 20:46:36,31600547,-278.06
2021-03-20 20:46:37,31601345,-278.07
2021-03-20 20:46:38,31602144,-278.1
2021-03-20 20:46:39,31602942,-278.14
2021-03-20 20:46:40,31603741,-278.1
2021-03-20 20:46:40,31604540,-278.15
2021-03-20 20:46:41,31605338,-278.09
2021-03-20 20:46:42,31606136,-278.13
2021-03-20 20:46:43,31606935,-278.16
2021-03-20 20:46:44,31607733,-278.08
2021-03-20 20:46:44,31608532,-278.13
2021-03-20 20:46:45,31609330,-278.01
2021-03-20 20:46:46,31610129,-278.11
2021-03-20 20:46:47,31610927,-278.12
2021-03-20 20:46:48,31611726,-278.07
2021-03-20 20:46:48,31612524,-278.06
2021-03-20 20:46:49,31613323,-278.08
2021-03-20 20:46:50,31614122,-278.07
2021-03-20 20:46:51,31614920,-278.0
2021-03-20 20:46:52,31615719,-278.05
2021-03-20 20:46:52,31616517,-278.11
2021-03-20 20:46:53,31617316,-278.11
2021-03-20 20:46:54,31618114,-278.14
2021-03-20 20:46:55,31618913,-277.95
2021-03-20 20:46:56,31619711,-278.08
2021-03-20 20:46:56,31620509,-278.12
2021-03-20 20:46:57,31621308,-278.03
2021-03-20 20:46:58,31622106,-278.06
2021-03-20 20:46:59,31622905,-278.07
2021-03-20 20:47:00,31623703,-277.98
2021-03-20 20:47:00,31624501,-278.04
2021-03-20 20:47:01,31625300,-278.08
2021-03-20 20:47:02,31626098,-278.01
2021-03-20 20:47:03,31626897,-278.05
2021-03-20 20:47:04,31627695,-278.11
2021-03-20 20:47:04,31628493,-278.01
2021-03-20 20:47:05,31629292,-278.05
2021-03-20 20:47:06,31630090,-277.95
2021-03-20 20:47:07,31630889,-278.0
2021-03-20 20:47:08,31631687,-278.02
2021-03-20 20:47:08,31632485,-277.99
2021-03-20 20:47:09,31633284,-278.0
2021-03-20 20:47:10,31634082,-278.0
2021-03-20 20:47:11,31634880,-278.01
2021-03-20 20:47:12,31635679,-278.01
2021-03-20 20:47:12,31636477,-278.05
2021-03-20 20:47:13,31637275,-278.02
2021-03-20 20:47:14,31638074,-278.1
2021-03-20 20:47:15,31638872,-278.07
2021-03-20 20:47:16,31639671,-278.04
2021-03-20 20:47:16,31640469,-277.97
2021-03-20 20:47:17,31641267,-277.99
2021-03-20 20:47:18,31642066,-277.96
2021-03-20 20:47:19,31642864,-278.04
2021-03-20 20:47:20,31643662,-277.86
2021-03-20 20:47:20,31644461,-277.97
2021-03-20 20:47:21,31645259,-278.05
2021-03-20 20:47:22,31646057,-278.02
2021-03-20 20:47:23,31646855,-277.97
2021-03-20 20:47:24,31647654,-278.08
2021-03-20 20:47:24,31648452,-278.06
2021-03-20 20:47:25,31649250,-277.99
2021-03-20 20:47:26,31650048,-277.97
2021-03-20 20:47:27,31650847,-277.98
2021-03-20 20:47:28,31651645,-278.03
2021-03-20 20:47:28,31652443,-277.99
2021-03-20 20:47:29,31653241,-277.97
2021-03-20 20:47:30,31654040,-277.95
2021-03-20 20:47:31,31654838,-278.03
2021-03-20 20:47:32,31655637,-277.92
2021-03-20 20:47:32,31656435,-277.93
2021-03-20 20:47:33,31657234,-277.97
2021-03-20 20:47:34,31658032,-278.03
2021-03-20 20:47:35,31658830,-277.9
2021-03-20 20:47:36,31659629,-278.03
2021-03-20 20:47:36,31660427,-278.02
2021-03-20 20:47:37,31661226,-277.97
2021-03-20 20:47:38,31662025,-277.9
2021-03-20 20:47:39,31662823,-278.0
2021-03-20 20:47:40,31663621,-277.99
2021-03-20 20:47:40,31664419,-277.91
2021-03-20 20:47:41,31665218,-277.93
2021-03-20 20:47:42,31666016,-277.91
2021-03-20 20:47:43,31666815,-277.99
2021-03-20 20:47:44,31667613,-277.94
2021-03-20 20:47:44,31668411,-277.93
2021-03-20 20:47:45,31669210,-277.94
2021-03-20 20:47:46,31670008,-277.99
2021-03-20 20:47:47,31670806,-277.97
2021-03-20 20:47:48,31671605,-277.94
2021-03-20 20:47:48,31672403,-278.03
2021-03-20 20:47:49,31673202,-277.93
2021-03-20 20:47:50,31674000,-277.88
2021-03-20 20:47:51,31674798,-277.91
2021-03-20 20:47:52,31675597,-277.95
2021-03-20 20:47:52,31676395,-277.98
2021-03-20 20:47:53,31677193,-277.96
2021-03-20 20:47:54,31677991,-277.96
2021-03-20 20:47:55,31678789,-277.93
2021-03-20 20:47:56,31679588,-277.94
2021-03-20 20:47:56,31680386,-277.93
2021-03-20 20:47:57,31681185,-277.97
2021-03-20 20:47:58,31681983,-277.95
2021-03-20 20:47:59,31682782,-277.97
2021-03-20 20:48:00,31683580,-278.0
2021-03-20 20:48:00,31684378,-277.94
2021-03-20 20:48:01,31685177,-277.98
2021-03-20 20:48:02,31685975,-277.97
2021-03-20 20:48:03,31686774,-278.0
2021-03-20 20:48:04,31687572,-277.93
2021-03-20 20:48:04,31688371,-277.93
2021-03-20 20:48:05,31689169,-277.94
2021-03-20 20:48:06,31689968,-277.92
2021-03-20 20:48:07,31690767,-278.0
2021-03-20 20:48:08,31691565,-277.9
2021-03-20 20:48:08,31692363,-277.98
2021-03-20 20:48:09,31693162,-277.9
2021-03-20 20:48:10,31693960,-277.85
2021-03-20 20:48:11,31694759,-277.9
2021-03-20 20:48:11,31695557,-277.82
2021-03-20 20:48:12,31696356,-277.9
2021-03-20 20:48:13,31697154,-277.9
2021-03-20 20:48:14,31697953,-277.89
2021-03-20 20:48:15,31698751,-277.86
2021-03-20 20:48:15,31699550,-277.87
2021-03-20 20:48:16,31700348,-278.01
2021-03-20 20:48:17,31701147,-277.9
2021-03-20 20:48:18,31701945,-277.91
2021-03-20 20:48:19,31702744,-277.89
2021-03-20 20:48:19,31703542,-277.87
2021-03-20 20:48:20,31704341,-277.92
2021-03-20 20:48:21,31705139,-277.88
2021-03-20 20:48:22,31705937,-277.99
2021-03-20 20:48:23,31706736,-277.92
2021-03-20 20:48:23,31707534,-277.93
2021-03-20 20:48:24,31708332,-277.93
2021-03-20 20:48:25,31709131,-277.83
2021-03-20 20:48:26,31710029,-277.89
2021-03-20 20:48:27,31710827,-277.88
2021-03-20 20:48:28,31711625,-277.9
2021-03-20 20:48:28,31712423,-277.89
2021-03-20 20:48:29,31713221,-277.94
2021-03-20 20:48:30,31714019,-277.9
2021-03-20 20:48:31,31714817,-277.76
2021-03-20 20:48:32,31715615,-277.8
2021-03-20 20:48:32,31716414,-277.88
2021-03-20 20:48:33,31717212,-277.86
2021-03-20 20:48:34,31718010,-277.9
2021-03-20 20:48:35,31718809,-277.85
2021-03-20 20:48:36,31719607,-277.8
2021-03-20 20:48:36,31720405,-277.87
2021-03-20 20:48:37,31721203,-277.89
2021-03-20 20:48:38,31722002,-277.89
2021-03-20 20:48:39,31722800,-277.79
2021-03-20 20:48:40,31723598,-277.91
2021-03-20 20:48:40,31724397,-277.8
2021-03-20 20:48:41,31725195,-277.85
2021-03-20 20:48:42,31725993,-277.85
2021-03-20 20:48:43,31726792,-277.83
2021-03-20 20:48:44,31727590,-277.83
2021-03-20 20:48:44,31728388,-277.8
2021-03-20 20:48:45,31729186,-277.81
2021-03-20 20:48:46,31729984,-277.8
2021-03-20 20:48:47,31730782,-277.84
2021-03-20 20:48:48,31731580,-277.72
2021-03-20 20:48:48,31732378,-277.84
2021-03-20 20:48:49,31733176,-277.81
2021-03-20 20:48:50,31733975,-277.81
2021-03-20 20:48:51,31734773,-277.82
2021-03-20 20:48:52,31735571,-277.81
2021-03-20 20:48:52,31736369,-277.83
2021-03-20 20:48:53,31737168,-277.8
2021-03-20 20:48:54,31737966,-277.87
2021-03-20 20:48:55,31738764,-277.87
2021-03-20 20:48:55,31739563,-277.81
2021-03-20 20:48:56,31740361,-277.8
2021-03-20 20:48:57,31741159,-277.83
2021-03-20 20:48:58,31741957,-277.85
2021-03-20 20:48:59,31742755,-277.8
2021-03-20 20:48:59,31743554,-277.82
2021-03-20 20:49:00,31744352,-277.69
2021-03-20 20:49:01,31745150,-277.79
2021-03-20 20:49:02,31745948,-277.73
2021-03-20 20:49:03,31746747,-277.76
2021-03-20 20:49:03,31747545,-277.88
2021-03-20 20:49:04,31748343,-277.85
2021-03-20 20:49:05,31749142,-277.76
2021-03-20 20:49:06,31749940,-277.82
2021-03-20 20:49:07,31750738,-277.82
2021-03-20 20:49:07,31751537,-277.81
2021-03-20 20:49:08,31752335,-277.83
2021-03-20 20:49:09,31753133,-277.82
2021-03-20 20:49:10,31753931,-277.76
2021-03-20 20:49:11,31754730,-277.83
2021-03-20 20:49:11,31755528,-277.78
2021-03-20 20:49:12,31756326,-277.78
2021-03-20 20:49:13,31757124,-277.82
2021-03-20 20:49:14,31757922,-277.69
2021-03-20 20:49:15,31758721,-277.84
2021-03-20 20:49:15,31759519,-277.77
2021-03-20 20:49:16,31760317,-277.75
2021-03-20 20:49:17,31761116,-277.87
2021-03-20 20:49:18,31761914,-277.77
2021-03-20 20:49:19,31762712,-277.81
2021-03-20 20:49:19,31763511,-277.76
2021-03-20 20:49:20,31764309,-277.78
2021-03-20 20:49:21,31765107,-277.73
2021-03-20 20:49:22,31765905,-277.8
2021-03-20 20:49:23,31766704,-277.8
2021-03-20 20:49:23,31767502,-277.81
2021-03-20 20:49:24,31768300,-277.78
2021-03-20 20:49:25,31769099,-277.83
2021-03-20 20:49:26,31769897,-277.79
2021-03-20 20:49:27,31770695,-277.78
2021-03-20 20:49:27,31771493,-277.83
2021-03-20 20:49:28,31772292,-277.75
2021-03-20 20:49:29,31773090,-277.73
2021-03-20 20:49:30,31773888,-277.75
2021-03-20 20:49:31,31774686,-277.74
2021-03-20 20:49:31,31775485,-277.79
2021-03-20 20:49:32,31776283,-277.69
2021-03-20 20:49:33,31777081,-277.83
2021-03-20 20:49:34,31777879,-277.79
2021-03-20 20:49:35,31778677,-277.85
2021-03-20 20:49:35,31779475,-277.75
2021-03-20 20:49:36,31780273,-277.77
2021-03-20 20:49:37,31781071,-277.81
2021-03-20 20:49:38,31781869,-277.78
2021-03-20 20:49:39,31782668,-277.83
2021-03-20 20:49:39,31783466,-277.94
2021-03-20 20:49:40,31784265,-277.81
2021-03-20 20:49:41,31785063,-277.78
2021-03-20 20:49:42,31785861,-277.74
2021-03-20 20:49:43,31786660,-277.8
2021-03-20 20:49:43,31787458,-277.71
2021-03-20 20:49:44,31788256,-277.83
2021-03-20 20:49:45,31789055,-277.74
2021-03-20 20:49:46,31789853,-277.75
2021-03-20 20:49:47,31790651,-277.66
2021-03-20 20:49:47,31791449,-277.77
2021-03-20 20:49:48,31792248,-277.73
2021-03-20 20:49:49,31793046,-277.74
2021-03-20 20:49:50,31793844,-277.76
2021-03-20 20:49:51,31794642,-277.77
2021-03-20 20:49:51,31795440,-277.73
2021-03-20 20:49:52,31796238,-277.72
2021-03-20 20:49:53,31797037,-277.73
2021-03-20 20:49:54,31797835,-277.75
2021-03-20 20:49:55,31798633,-277.76
2021-03-20 20:49:55,31799431,-277.81
2021-03-20 20:49:56,31800229,-277.68
2021-03-20 20:49:57,31801027,-277.7
2021-03-20 20:49:58,31801826,-277.71
2021-03-20 20:49:59,31802624,-277.83
2021-03-20 20:49:59,31803422,-277.72
2021-03-20 20:50:00,31804221,-277.75
2021-03-20 20:50:01,31805019,-277.77
2021-03-20 20:50:02,31805817,-277.76
2021-03-20 20:50:03,31806615,-277.71
2021-03-20 20:50:03,31807414,-277.78
2021-03-20 20:50:04,31808212,-277.69
2021-03-20 20:50:05,31809010,-277.85
2021-03-20 20:50:06,31809809,-277.69
2021-03-20 20:50:07,31810607,-277.77
2021-03-20 20:50:07,31811405,-277.78
2021-03-20 20:50:08,31812204,-277.78
2021-03-20 20:50:09,31813002,-277.81
2021-03-20 20:50:10,31813801,-277.78
2021-03-20 20:50:11,31814599,-277.72
2021-03-20 20:50:11,31815398,-277.74
2021-03-20 20:50:12,31816196,-277.74
2021-03-20 20:50:13,31816995,-277.8
2021-03-20 20:50:14,31817793,-277.83
2021-03-20 20:50:15,31818591,-277.77
2021-03-20 20:50:15,31819390,-277.83
2021-03-20 20:50:16,31820188,-277.63
2021-03-20 20:50:17,31820986,-277.72
2021-03-20 20:50:18,31821784,-277.76
2021-03-20 20:50:19,31822582,-277.7
2021-03-20 20:50:19,31823381,-277.73
2021-03-20 20:50:20,31824179,-277.74
2021-03-20 20:50:21,31824977,-277.73
2021-03-20 20:50:22,31825775,-277.78
2021-03-20 20:50:22,31826573,-277.74
2021-03-20 20:50:23,31827371,-277.75
2021-03-20 20:50:24,31828170,-277.76
2021-03-20 20:50:25,31828968,-277.8
2021-03-20 20:50:26,31829766,-277.83
2021-03-20 20:50:26,31830564,-277.75
2021-03-20 20:50:27,31831362,-277.79
2021-03-20 20:50:28,31832160,-277.81
2021-03-20 20:50:29,31832958,-277.72
2021-03-20 20:50:30,31833756,-277.72
2021-03-20 20:50:30,31834554,-277.68
2021-03-20 20:50:31,31835353,-277.77
2021-03-20 20:50:32,31836151,-277.68
2021-03-20 20:50:33,31836949,-277.73
2021-03-20 20:50:34,31837748,-277.73
2021-03-20 20:50:34,31838546,-277.74
2021-03-20 20:50:35,31839344,-277.73
2021-03-20 20:50:36,31840142,-277.77
2021-03-20 20:50:37,31840940,-277.72
2021-03-20 20:50:38,31841738,-277.71
2021-03-20 20:50:38,31842536,-277.76
2021-03-20 20:50:39,31843334,-277.73
2021-03-20 20:50:40,31844132,-277.74
2021-03-20 20:50:41,31844931,-277.77
2021-03-20 20:50:42,31845729,-277.81
2021-03-20 20:50:42,31846527,-277.85
2021-03-20 20:50:43,31847325,-277.82
2021-03-20 20:50:44,31848124,-277.82
2021-03-20 20:50:45,31848922,-277.78
2021-03-20 20:50:46,31849720,-277.87
2021-03-20 20:50:46,31850519,-277.84
2021-03-20 20:50:47,31851317,-277.72
2021-03-20 20:50:48,31852115,-277.83
2021-03-20 20:50:49,31852914,-277.77
2021-03-20 20:50:50,31853712,-277.81
2021-03-20 20:50:50,31854510,-277.85
2021-03-20 20:50:51,31855309,-277.84
2021-03-20 20:50:52,31856107,-277.79
2021-03-20 20:50:53,31856905,-277.77
2021-03-20 20:50:54,31857703,-277.79
2021-03-20 20:50:54,31858502,-277.78
2021-03-20 20:50:55,31859300,-277.7
2021-03-20 20:50:56,31860098,-277.77
2021-03-20 20:50:57,31860896,-277.82
2021-03-20 20:50:58,31861694,-277.77
2021-03-20 20:50:58,31862493,-277.82
2021-03-20 20:50:59,31863291,-277.77
2021-03-20 20:51:00,31864089,-277.72
2021-03-20 20:51:01,31864887,-277.78
2021-03-20 20:51:02,31865685,-277.79
2021-03-20 20:51:02,31866483,-277.73
2021-03-20 20:51:03,31867281,-277.8
2021-03-20 20:51:04,31868079,-277.67
2021-03-20 20:51:05,31868877,-277.76
2021-03-20 20:51:06,31869676,-277.73
2021-03-20 20:51:06,31870474,-277.76
2021-03-20 20:51:07,31871272,-277.76
2021-03-20 20:51:08,31872070,-277.79
2021-03-20 20:51:09,31872868,-277.79
2021-03-20 20:51:10,31873666,-277.82
2021-03-20 20:51:10,31874464,-277.73
2021-03-20 20:51:11,31875262,-277.69
2021-03-20 20:51:12,31876060,-277.72
2021-03-20 20:51:13,31876858,-277.71
2021-03-20 20:51:14,31877657,-277.76
2021-03-20 20:51:14,31878455,-277.74
2021-03-20 20:51:15,31879253,-277.73
2021-03-20 20:51:16,31880051,-277.66
2021-03-20 20:51:17,31880849,-277.69
2021-03-20 20:51:18,31881647,-277.68
2021-03-20 20:51:18,31882446,-277.73
2021-03-20 20:51:19,31883244,-277.71
2021-03-20 20:51:20,31884042,-277.68
2021-03-20 20:51:21,31884840,-277.7
2021-03-20 20:51:22,31885639,-277.84
2021-03-20 20:51:22,31886437,-277.72
2021-03-20 20:51:23,31887235,-277.66
2021-03-20 20:51:24,31888033,-277.78
2021-03-20 20:51:25,31888831,-277.76
2021-03-20 20:51:26,31889630,-277.73
2021-03-20 20:51:26,31890428,-277.77
2021-03-20 20:51:27,31891226,-277.76
2021-03-20 20:51:28,31892024,-277.72
2021-03-20 20:51:29,31892823,-277.72
2021-03-20 20:51:30,31893621,-277.75
2021-03-20 20:51:30,31894419,-277.7
2021-03-20 20:51:31,31895217,-277.75
2021-03-20 20:51:32,31896016,-277.66
2021-03-20 20:51:33,31896814,-277.8
2021-03-20 20:51:34,31897612,-277.68
2021-03-20 20:51:34,31898411,-277.78
2021-03-20 20:51:35,31899209,-277.69
2021-03-20 20:51:36,31900007,-277.73
2021-03-20 20:51:37,31900805,-277.8
2021-03-20 20:51:38,31901603,-277.78
2021-03-20 20:51:38,31902401,-277.84
2021-03-20 20:51:39,31903199,-277.85
2021-03-20 20:51:40,31903998,-277.78
2021-03-20 20:51:41,31904796,-277.8
2021-03-20 20:51:42,31905594,-277.78
2021-03-20 20:51:42,31906393,-277.87
2021-03-20 20:51:43,31907191,-277.8
2021-03-20 20:51:44,31907989,-277.85
2021-03-20 20:51:45,31908788,-277.85
2021-03-20 20:51:46,31909586,-277.74
2021-03-20 20:51:46,31910384,-277.72
2021-03-20 20:51:47,31911183,-277.72
2021-03-20 20:51:48,31911981,-277.83
2021-03-20 20:51:49,31912779,-277.87
2021-03-20 20:51:49,31913578,-277.88
2021-03-20 20:51:50,31914376,-277.85
2021-03-20 20:51:51,31915174,-277.88
2021-03-20 20:51:52,31915972,-277.79
2021-03-20 20:51:53,31916771,-277.75
2021-03-20 20:51:53,31917569,-277.75
2021-03-20 20:51:54,31918367,-277.77
2021-03-20 20:51:55,31919165,-277.74
2021-03-20 20:51:56,31919963,-277.76
2021-03-20 20:51:57,31920761,-277.77
2021-03-20 20:51:57,31921560,-277.79
2021-03-20 20:51:58,31922358,-277.74
2021-03-20 20:51:59,31923156,-277.71
2021-03-20 20:52:00,31923954,-277.72
2021-03-20 20:52:01,31924753,-277.7
2021-03-20 20:52:01,31925551,-277.68
2021-03-20 20:52:02,31926350,-277.79
2021-03-20 20:52:03,31927148,-277.68
2021-03-20 20:52:04,31927946,-277.74
2021-03-20 20:52:05,31928745,-277.68
2021-03-20 20:52:05,31929543,-277.77
2021-03-20 20:52:06,31930341,-277.77
2021-03-20 20:52:07,31931140,-277.72
2021-03-20 20:52:08,31931938,-277.77
2021-03-20 20:52:09,31932736,-277.7
2021-03-20 20:52:09,31933535,-277.73
2021-03-20 20:52:10,31934333,-277.77
2021-03-20 20:52:11,31935131,-277.63
2021-03-20 20:52:12,31935930,-277.77
2021-03-20 20:52:13,31936728,-277.72
2021-03-20 20:52:13,31937526,-277.76
2021-03-20 20:52:14,31938324,-277.71
2021-03-20 20:52:15,31939122,-277.71
2021-03-20 20:52:16,31939920,-277.7
2021-03-20 20:52:17,31940719,-277.69
2021-03-20 20:52:17,31941517,-277.8
2021-03-20 20:52:18,31942315,-277.7
2021-03-20 20:52:19,31943113,-277.73
2021-03-20 20:52:20,31943911,-277.8
2021-03-20 20:52:21,31944709,-277.73
2021-03-20 20:52:21,31945507,-277.73
2021-03-20 20:52:22,31946305,-277.73
2021-03-20 20:52:23,31947103,-277.67
2021-03-20 20:52:24,31947901,-277.8
2021-03-20 20:52:25,31948699,-277.67
2021-03-20 20:52:25,31949497,-277.72
2021-03-20 20:52:26,31950295,-277.73
2021-03-20 20:52:27,31951093,-277.72
2021-03-20 20:52:28,31951891,-277.8
2021-03-20 20:52:29,31952689,-277.77
2021-03-20 20:52:29,31953487,-277.82
2021-03-20 20:52:30,31954285,-277.8
2021-03-20 20:52:31,31955083,-277.81
2021-03-20 20:52:32,31955882,-277.75
2021-03-20 20:52:33,31956680,-277.81
2021-03-20 20:52:33,31957478,-277.76
2021-03-20 20:52:34,31958276,-277.74
2021-03-20 20:52:35,31959074,-277.75
2021-03-20 20:52:36,31959872,-277.76
2021-03-20 20:52:37,31960670,-277.75
2021-03-20 20:52:37,31961469,-277.8
2021-03-20 20:52:38,31962267,-277.7
2021-03-20 20:52:39,31963065,-277.81
2021-03-20 20:52:40,31963863,-277.62
2021-03-20 20:52:41,31964661,-277.72
2021-03-20 20:52:41,31965460,-277.68
2021-03-20 20:52:42,31966258,-277.68
2021-03-20 20:52:43,31967056,-277.77
2021-03-20 20:52:44,31967854,-277.75
2021-03-20 20:52:45,31968653,-277.74
2021-03-20 20:52:45,31969451,-277.77
2021-03-20 20:52:46,31970249,-277.73
2021-03-20 20:52:47,31971047,-277.78
2021-03-20 20:52:48,31971845,-277.76
2021-03-20 20:52:49,31972644,-277.8
2021-03-20 20:52:49,31973442,-277.77
2021-03-20 20:52:50,31974240,-277.71
2021-03-20 20:52:51,31975038,-277.68
2021-03-20 20:52:52,31975836,-277.7
2021-03-20 20:52:53,31976634,-277.69
2021-03-20 20:52:53,31977432,-277.69
2021-03-20 20:52:54,31978230,-277.68
2021-03-20 20:52:55,31979028,-277.74
2021-03-20 20:52:56,31979826,-277.69
2021-03-20 20:52:57,31980624,-277.83
2021-03-20 20:52:57,31981422,-277.71
2021-03-20 20:52:58,31982220,-277.77
2021-03-20 20:52:59,31983018,-277.75
2021-03-20 20:53:00,31983817,-277.71
2021-03-20 20:53:01,31984615,-277.71
2021-03-20 20:53:01,31985413,-277.79
2021-03-20 20:53:02,31986211,-277.74
2021-03-20 20:53:03,31987010,-277.77
2021-03-20 20:53:04,31987808,-277.74
2021-03-20 20:53:05,31988606,-277.76
