time,time_ms,quality_sensor
2021-02-28 17:31:17,1332454,66.0
2021-02-28 17:31:18,1333478,66.0
2021-02-28 17:31:19,1334503,67.0
2021-02-28 17:31:20,1335527,67.0
2021-02-28 17:31:21,1336550,67.0
2021-02-28 17:31:22,1337578,67.0
2021-02-28 17:31:23,1338602,66.0
2021-02-28 17:31:24,1339626,67.0
2021-02-28 17:31:25,1340650,67.0
2021-02-28 17:31:26,1341674,66.0
2021-02-28 17:31:27,1342702,67.0
2021-02-28 17:31:28,1343725,66.0
2021-02-28 17:31:29,1344749,66.0
2021-02-28 17:31:30,1345774,65.0
2021-02-28 17:31:31,1346798,64.0
2021-02-28 17:31:32,1347825,65.0
2021-02-28 17:31:33,1348849,67.0
2021-02-28 17:31:34,1349873,65.0
2021-02-28 17:31:35,1350897,67.0
2021-02-28 17:31:36,1351921,65.0
2021-02-28 17:31:37,1352949,66.0
2021-02-28 17:31:38,1353973,65.0
2021-02-28 17:31:39,1354996,65.0
2021-02-28 17:31:41,1356020,65.0
2021-02-28 17:31:42,1357045,65.0
2021-02-28 17:31:43,1358072,66.0
2021-02-28 17:31:44,1359096,66.0
2021-02-28 17:31:45,1360120,66.0
2021-02-28 17:31:46,1361144,66.0
2021-02-28 17:31:47,1362171,66.0
2021-02-28 17:31:48,1363195,66.0
2021-02-28 17:31:49,1364219,65.0
2021-02-28 17:31:50,1365243,65.0
2021-02-28 17:31:51,1366267,65.0
2021-02-28 17:31:52,1367295,66.0
2021-02-28 17:31:53,1368319,66.0
2021-02-28 17:31:54,1369343,66.0
2021-02-28 17:31:55,1370367,66.0
2021-02-28 17:31:56,1371391,66.0
2021-02-28 17:31:57,1372412,67.0
2021-02-28 17:31:58,1373437,66.0
2021-02-28 17:31:59,1374461,66.0
2021-02-28 17:32:00,1375485,65.0
2021-02-28 17:32:01,1376509,65.0
2021-02-28 17:32:02,1377536,66.0
2021-02-28 17:32:03,1378560,66.0
2021-02-28 17:32:04,1379585,65.0
2021-02-28 17:32:05,1380609,66.0
2021-02-28 17:32:06,1381633,66.0
2021-02-28 17:32:07,1382660,66.0
2021-02-28 17:32:08,1383684,66.0
2021-02-28 17:32:09,1384709,66.0
2021-02-28 17:32:10,1385733,65.0
2021-02-28 17:32:11,1386757,65.0
2021-02-28 17:32:12,1387784,66.0
2021-02-28 17:32:13,1388808,66.0
2021-02-28 17:32:14,1389832,66.0
2021-02-28 17:32:15,1390857,66.0
2021-02-28 17:32:16,1391881,66.0
2021-02-28 17:32:17,1392908,63.0
2021-02-28 17:32:18,1393932,65.0
2021-02-28 17:32:19,1394956,65.0
2021-02-28 17:32:20,1395981,66.0
2021-02-28 17:32:21,1397005,66.0
2021-02-28 17:32:23,1398032,66.0
2021-02-28 17:32:24,1399056,65.0
2021-02-28 17:32:25,1400080,66.0
2021-02-28 17:32:26,1401104,67.0
2021-02-28 17:32:27,1402128,67.0
2021-02-28 17:32:28,1403156,67.0
2021-02-28 17:32:29,1404179,67.0
2021-02-28 17:32:30,1405203,67.0
2021-02-28 17:32:31,1406226,67.0
2021-02-28 17:32:32,1407253,67.0
2021-02-28 17:32:33,1408277,67.0
2021-02-28 17:32:34,1409301,67.0
2021-02-28 17:32:35,1410324,68.0
2021-02-28 17:32:36,1411348,69.0
2021-02-28 17:32:37,1412375,67.0
2021-02-28 17:32:38,1413399,67.0
2021-02-28 17:32:39,1414422,67.0
2021-02-28 17:32:40,1415446,67.0
2021-02-28 17:32:41,1416470,67.0
2021-02-28 17:32:42,1417497,68.0
2021-02-28 17:32:43,1418521,68.0
2021-02-28 17:32:44,1419544,68.0
2021-02-28 17:32:45,1420568,67.0
2021-02-28 17:32:46,1421592,68.0
2021-02-28 17:32:47,1422619,66.0
2021-02-28 17:32:48,1423642,68.0
2021-02-28 17:32:49,1424666,67.0
2021-02-28 17:32:50,1425690,67.0
2021-02-28 17:32:51,1426713,69.0
2021-02-28 17:32:52,1427740,69.0
2021-02-28 17:32:53,1428764,66.0
2021-02-28 17:32:54,1429788,67.0
2021-02-28 17:32:55,1430812,67.0
2021-02-28 17:32:56,1431835,68.0
2021-02-28 17:32:57,1432862,67.0
2021-02-28 17:32:58,1433886,69.0
2021-02-28 17:32:59,1434910,68.0
2021-02-28 17:33:00,1435934,68.0
2021-02-28 17:33:01,1436957,67.0
2021-02-28 17:33:02,1437984,66.0
2021-02-28 17:33:03,1439008,67.0
2021-02-28 17:33:05,1440031,67.0
2021-02-28 17:33:06,1441055,67.0
2021-02-28 17:33:07,1442078,67.0
2021-02-28 17:33:08,1443105,67.0
2021-02-28 17:33:09,1444129,67.0
2021-02-28 17:33:10,1445153,67.0
2021-02-28 17:33:11,1446176,68.0
2021-02-28 17:33:12,1447200,68.0
2021-02-28 17:33:13,1448227,68.0
2021-02-28 17:33:14,1449251,67.0
2021-02-28 17:33:15,1450275,66.0
2021-02-28 17:33:16,1451298,67.0
2021-02-28 17:33:17,1452326,67.0
2021-02-28 17:33:18,1453350,68.0
2021-02-28 17:33:19,1454373,67.0
2021-02-28 17:33:20,1455397,68.0
2021-02-28 17:33:21,1456421,68.0
2021-02-28 17:33:22,1457448,68.0
2021-02-28 17:33:23,1458472,67.0
2021-02-28 17:33:24,1459496,67.0
2021-02-28 17:33:25,1460519,68.0
2021-02-28 17:33:26,1461543,67.0
2021-02-28 17:33:27,1462570,68.0
2021-02-28 17:33:28,1463594,67.0
2021-02-28 17:33:29,1464618,68.0
2021-02-28 17:33:30,1465642,68.0
2021-02-28 17:33:31,1466666,68.0
2021-02-28 17:33:32,1467693,68.0
2021-02-28 17:33:33,1468717,67.0
2021-02-28 17:33:34,1469741,67.0
2021-02-28 17:33:35,1470764,67.0
2021-02-28 17:33:36,1471788,67.0
2021-02-28 17:33:37,1472815,64.0
2021-02-28 17:33:38,1473839,66.0
2021-02-28 17:33:39,1474863,66.0
2021-02-28 17:33:40,1475887,67.0
2021-02-28 17:33:41,1476911,67.0
2021-02-28 17:33:42,1477938,66.0
2021-02-28 17:33:43,1478961,67.0
2021-02-28 17:33:44,1479985,67.0
2021-02-28 17:33:45,1481009,67.0
2021-02-28 17:33:47,1482032,68.0
2021-02-28 17:33:48,1483059,67.0
2021-02-28 17:33:49,1484083,68.0
2021-02-28 17:33:50,1485107,67.0
2021-02-28 17:33:51,1486131,68.0
2021-02-28 17:33:52,1487155,67.0
2021-02-28 17:33:53,1488182,67.0
2021-02-28 17:33:54,1489206,66.0
2021-02-28 17:33:55,1490230,69.0
2021-02-28 17:33:56,1491254,68.0
2021-02-28 17:33:57,1492281,67.0
2021-02-28 17:33:58,1493305,68.0
2021-02-28 17:33:59,1494329,67.0
2021-02-28 17:34:00,1495353,69.0
2021-02-28 17:34:01,1496377,68.0
2021-02-28 17:34:02,1497405,69.0
2021-02-28 17:34:03,1498428,68.0
2021-02-28 17:34:04,1499452,68.0
2021-02-28 17:34:05,1500476,69.0
2021-02-28 17:34:06,1501500,69.0
2021-02-28 17:34:07,1502528,67.0
2021-02-28 17:34:08,1503552,69.0
2021-02-28 17:34:09,1504575,68.0
2021-02-28 17:34:10,1505599,69.0
2021-02-28 17:34:11,1506623,69.0
2021-02-28 17:34:12,1507658,68.0
2021-02-28 17:34:13,1508682,69.0
2021-02-28 17:34:14,1509705,70.0
2021-02-28 17:34:15,1510729,69.0
2021-02-28 17:34:16,1511753,69.0
2021-02-28 17:34:17,1512780,68.0
2021-02-28 17:34:18,1513804,69.0
2021-02-28 17:34:19,1514828,69.0
2021-02-28 17:34:20,1515852,69.0
2021-02-28 17:34:21,1516876,70.0
2021-02-28 17:34:22,1517903,69.0
2021-02-28 17:34:23,1518927,70.0
2021-02-28 17:34:24,1519951,69.0
2021-02-28 17:34:25,1520974,69.0
2021-02-28 17:34:26,1521998,69.0
2021-02-28 17:34:28,1523035,70.0
2021-02-28 17:34:29,1524059,69.0
2021-02-28 17:34:30,1525082,68.0
2021-02-28 17:34:31,1526106,68.0
2021-02-28 17:34:32,1527129,68.0
2021-02-28 17:34:33,1528156,69.0
2021-02-28 17:34:34,1529180,70.0
2021-02-28 17:34:35,1530204,69.0
2021-02-28 17:34:36,1531228,69.0
2021-02-28 17:34:37,1532251,69.0
2021-02-28 17:34:38,1533278,68.0
2021-02-28 17:34:39,1534302,68.0
2021-02-28 17:34:40,1535326,68.0
2021-02-28 17:34:41,1536349,68.0
2021-02-28 17:34:42,1537376,67.0
2021-02-28 17:34:43,1538400,69.0
2021-02-28 17:34:44,1539424,68.0
2021-02-28 17:34:45,1540447,67.0
2021-02-28 17:34:46,1541471,68.0
2021-02-28 17:34:47,1542498,67.0
2021-02-28 17:34:48,1543522,67.0
2021-02-28 17:34:49,1544545,68.0
2021-02-28 17:34:50,1545569,70.0
2021-02-28 17:34:51,1546593,68.0
2021-02-28 17:34:52,1547620,69.0
2021-02-28 17:34:53,1548643,68.0
2021-02-28 17:34:54,1549667,68.0
2021-02-28 17:34:55,1550691,69.0
2021-02-28 17:34:56,1551714,69.0
2021-02-28 17:34:57,1552742,68.0
2021-02-28 17:34:58,1553765,69.0
2021-02-28 17:34:59,1554789,69.0
2021-02-28 17:35:00,1555812,69.0
2021-02-28 17:35:01,1556836,70.0
2021-02-28 17:35:02,1557863,68.0
2021-02-28 17:35:03,1558887,69.0
2021-02-28 17:35:04,1559910,69.0
2021-02-28 17:35:05,1560934,70.0
2021-02-28 17:35:06,1561957,69.0
2021-02-28 17:35:07,1562985,69.0
2021-02-28 17:35:08,1564008,68.0
2021-02-28 17:35:10,1565032,69.0
2021-02-28 17:35:11,1566055,69.0
2021-02-28 17:35:12,1567079,70.0
2021-02-28 17:35:13,1568106,69.0
2021-02-28 17:35:14,1569130,71.0
2021-02-28 17:35:15,1570154,70.0
2021-02-28 17:35:16,1571177,70.0
2021-02-28 17:35:17,1572201,70.0
2021-02-28 17:35:18,1573228,70.0
2021-02-28 17:35:19,1574252,70.0
2021-02-28 17:35:20,1575276,69.0
2021-02-28 17:35:21,1576300,71.0
2021-02-28 17:35:22,1577324,70.0
2021-02-28 17:35:23,1578351,69.0
2021-02-28 17:35:24,1579374,69.0
2021-02-28 17:35:25,1580398,69.0
2021-02-28 17:35:26,1581422,68.0
2021-02-28 17:35:27,1582449,69.0
2021-02-28 17:35:28,1583473,69.0
2021-02-28 17:35:29,1584497,70.0
2021-02-28 17:35:30,1585521,70.0
2021-02-28 17:35:31,1586544,70.0
2021-02-28 17:35:32,1587572,68.0
2021-02-28 17:35:33,1588595,69.0
2021-02-28 17:35:34,1589619,71.0
2021-02-28 17:35:35,1590643,70.0
2021-02-28 17:35:36,1591667,71.0
2021-02-28 17:35:37,1592694,70.0
2021-02-28 17:35:38,1593718,69.0
2021-02-28 17:35:39,1594741,70.0
2021-02-28 17:35:40,1595765,70.0
2021-02-28 17:35:41,1596789,71.0
2021-02-28 17:35:42,1597816,69.0
2021-02-28 17:35:43,1598840,71.0
2021-02-28 17:35:44,1599863,71.0
2021-02-28 17:35:45,1600887,71.0
2021-02-28 17:35:46,1601911,71.0
2021-02-28 17:35:47,1602938,71.0
2021-02-28 17:35:48,1603962,71.0
2021-02-28 17:35:49,1604986,71.0
2021-02-28 17:35:50,1606009,70.0
2021-02-28 17:35:52,1607033,70.0
2021-02-28 17:35:53,1608061,69.0
2021-02-28 17:35:54,1609084,71.0
2021-02-28 17:35:55,1610108,70.0
2021-02-28 17:35:56,1611132,72.0
2021-02-28 17:35:57,1612156,70.0
2021-02-28 17:35:58,1613184,71.0
2021-02-28 17:35:59,1614208,72.0
2021-02-28 17:36:00,1615231,71.0
2021-02-28 17:36:01,1616255,71.0
2021-02-28 17:36:02,1617279,72.0
2021-02-28 17:36:03,1618306,71.0
2021-02-28 17:36:04,1619331,71.0
2021-02-28 17:36:05,1620354,70.0
2021-02-28 17:36:06,1621378,70.0
2021-02-28 17:36:07,1622406,68.0
2021-02-28 17:36:08,1623429,71.0
2021-02-28 17:36:09,1624454,71.0
2021-02-28 17:36:10,1625478,71.0
2021-02-28 17:36:11,1626501,70.0
2021-02-28 17:36:12,1627529,71.0
2021-02-28 17:36:13,1628553,71.0
2021-02-28 17:36:14,1629576,71.0
2021-02-28 17:36:15,1630601,71.0
2021-02-28 17:36:16,1631624,71.0
2021-02-28 17:36:17,1632652,70.0
2021-02-28 17:36:18,1633676,70.0
2021-02-28 17:36:19,1634699,71.0
2021-02-28 17:36:20,1635724,70.0
2021-02-28 17:36:21,1636748,71.0
2021-02-28 17:36:22,1637775,70.0
2021-02-28 17:36:23,1638799,71.0
2021-02-28 17:36:24,1639822,72.0
2021-02-28 17:36:25,1640846,71.0
2021-02-28 17:36:26,1641870,71.0
2021-02-28 17:36:27,1642897,71.0
2021-02-28 17:36:28,1643921,72.0
2021-02-28 17:36:29,1644945,72.0
2021-02-28 17:36:30,1645969,72.0
2021-02-28 17:36:31,1646993,72.0
2021-02-28 17:36:33,1648020,73.0
2021-02-28 17:36:34,1649044,71.0
2021-02-28 17:36:35,1650068,69.0
2021-02-28 17:36:36,1651092,70.0
2021-02-28 17:36:37,1652116,71.0
2021-02-28 17:36:38,1653144,70.0
2021-02-28 17:36:39,1654168,70.0
2021-02-28 17:36:40,1655192,71.0
2021-02-28 17:36:41,1656216,72.0
2021-02-28 17:36:42,1657240,72.0
2021-02-28 17:36:43,1658267,71.0
2021-02-28 17:36:44,1659291,72.0
2021-02-28 17:36:45,1660315,72.0
2021-02-28 17:36:46,1661339,72.0
2021-02-28 17:36:47,1662363,73.0
2021-02-28 17:36:48,1663391,70.0
2021-02-28 17:36:49,1664415,71.0
2021-02-28 17:36:50,1665439,70.0
2021-02-28 17:36:51,1666463,70.0
2021-02-28 17:36:52,1667490,72.0
2021-02-28 17:36:53,1668514,71.0
2021-02-28 17:36:54,1669538,70.0
2021-02-28 17:36:55,1670562,72.0
2021-02-28 17:36:56,1671586,72.0
2021-02-28 17:36:57,1672614,71.0
2021-02-28 17:36:58,1673638,72.0
2021-02-28 17:36:59,1674662,71.0
2021-02-28 17:37:00,1675686,71.0
2021-02-28 17:37:01,1676710,72.0
2021-02-28 17:37:02,1677737,72.0
2021-02-28 17:37:03,1678761,72.0
2021-02-28 17:37:04,1679785,71.0
2021-02-28 17:37:05,1680809,73.0
2021-02-28 17:37:06,1681833,73.0
2021-02-28 17:37:07,1682860,71.0
2021-02-28 17:37:08,1683884,72.0
2021-02-28 17:37:09,1684908,72.0
2021-02-28 17:37:10,1685932,72.0
2021-02-28 17:37:11,1686956,72.0
2021-02-28 17:37:12,1687983,72.0
2021-02-28 17:37:13,1689007,72.0
2021-02-28 17:37:15,1690032,72.0
2021-02-28 17:37:16,1691056,71.0
2021-02-28 17:37:17,1692080,72.0
2021-02-28 17:37:18,1693108,72.0
2021-02-28 17:37:19,1694132,73.0
2021-02-28 17:37:20,1695156,74.0
2021-02-28 17:37:21,1696180,74.0
2021-02-28 17:37:22,1697204,72.0
2021-02-28 17:37:23,1698232,72.0
2021-02-28 17:37:24,1699256,73.0
2021-02-28 17:37:25,1700280,72.0
2021-02-28 17:37:26,1701304,72.0
2021-02-28 17:37:27,1702328,73.0
2021-02-28 17:37:28,1703356,73.0
2021-02-28 17:37:29,1704380,73.0
2021-02-28 17:37:30,1705404,73.0
2021-02-28 17:37:31,1706428,72.0
2021-02-28 17:37:32,1707452,73.0
2021-02-28 17:37:33,1708480,74.0
2021-02-28 17:37:34,1709504,73.0
2021-02-28 17:37:35,1710528,74.0
2021-02-28 17:37:36,1711552,73.0
2021-02-28 17:37:37,1712579,74.0
2021-02-28 17:37:38,1713604,73.0
2021-02-28 17:37:39,1714628,74.0
2021-02-28 17:37:40,1715652,74.0
2021-02-28 17:37:41,1716676,74.0
2021-02-28 17:37:42,1717703,73.0
2021-02-28 17:37:43,1718727,73.0
2021-02-28 17:37:44,1719752,72.0
2021-02-28 17:37:45,1720776,70.0
2021-02-28 17:37:46,1721799,71.0
2021-02-28 17:37:47,1722827,71.0
2021-02-28 17:37:48,1723850,71.0
2021-02-28 17:37:49,1724874,72.0
2021-02-28 17:37:50,1725898,73.0
2021-02-28 17:37:51,1726921,72.0
2021-02-28 17:37:52,1727948,72.0
2021-02-28 17:37:53,1728972,74.0
2021-02-28 17:37:54,1729995,74.0
2021-02-28 17:37:56,1731019,73.0
2021-02-28 17:37:57,1732043,72.0
2021-02-28 17:37:58,1733070,73.0
2021-02-28 17:37:59,1734094,73.0
2021-02-28 17:38:00,1735117,74.0
2021-02-28 17:38:01,1736141,73.0
2021-02-28 17:38:02,1737165,72.0
2021-02-28 17:38:03,1738192,71.0
2021-02-28 17:38:04,1739215,70.0
2021-02-28 17:38:05,1740239,70.0
2021-02-28 17:38:06,1741263,70.0
2021-02-28 17:38:07,1742286,71.0
2021-02-28 17:38:08,1743314,71.0
2021-02-28 17:38:09,1744337,71.0
2021-02-28 17:38:10,1745361,71.0
2021-02-28 17:38:11,1746384,71.0
2021-02-28 17:38:12,1747408,71.0
2021-02-28 17:38:13,1748435,72.0
2021-02-28 17:38:14,1749459,71.0
2021-02-28 17:38:15,1750483,71.0
2021-02-28 17:38:16,1751506,71.0
2021-02-28 17:38:17,1752533,71.0
2021-02-28 17:38:18,1753557,71.0
2021-02-28 17:38:19,1754581,70.0
2021-02-28 17:38:20,1755604,70.0
2021-02-28 17:38:21,1756628,71.0
2021-02-28 17:38:22,1757655,71.0
2021-02-28 17:38:23,1758679,71.0
2021-02-28 17:38:24,1759702,71.0
2021-02-28 17:38:25,1760726,71.0
2021-02-28 17:38:26,1761749,71.0
2021-02-28 17:38:27,1762776,71.0
2021-02-28 17:38:28,1763800,70.0
2021-02-28 17:38:29,1764824,71.0
2021-02-28 17:38:30,1765848,71.0
2021-02-28 17:38:31,1766871,72.0
2021-02-28 17:38:32,1767898,72.0
2021-02-28 17:38:33,1768922,71.0
2021-02-28 17:38:34,1769946,72.0
2021-02-28 17:38:35,1770970,72.0
2021-02-28 17:38:36,1771994,71.0
2021-02-28 17:38:38,1773021,71.0
2021-02-28 17:38:39,1774044,69.0
2021-02-28 17:38:40,1775068,70.0
2021-02-28 17:38:41,1776092,72.0
2021-02-28 17:38:42,1777116,72.0
2021-02-28 17:38:43,1778143,71.0
2021-02-28 17:38:44,1779167,71.0
2021-02-28 17:38:45,1780191,72.0
2021-02-28 17:38:46,1781215,70.0
2021-02-28 17:38:47,1782238,70.0
2021-02-28 17:38:48,1783266,71.0
2021-02-28 17:38:49,1784289,71.0
2021-02-28 17:38:50,1785313,71.0
2021-02-28 17:38:51,1786337,71.0
2021-02-28 17:38:52,1787361,70.0
2021-02-28 17:38:53,1788388,71.0
2021-02-28 17:38:54,1789412,70.0
2021-02-28 17:38:55,1790435,71.0
2021-02-28 17:38:56,1791459,71.0
2021-02-28 17:38:57,1792487,71.0
2021-02-28 17:38:58,1793510,71.0
2021-02-28 17:38:59,1794534,71.0
2021-02-28 17:39:00,1795558,72.0
2021-02-28 17:39:01,1796581,71.0
2021-02-28 17:39:02,1797609,71.0
2021-02-28 17:39:03,1798633,71.0
2021-02-28 17:39:04,1799656,72.0
2021-02-28 17:39:05,1800680,72.0
2021-02-28 17:39:06,1801703,72.0
2021-02-28 17:39:07,1802730,73.0
2021-02-28 17:39:08,1803755,73.0
2021-02-28 17:39:09,1804778,73.0
2021-02-28 17:39:10,1805802,74.0
2021-02-28 17:39:11,1806826,73.0
2021-02-28 17:39:12,1807853,73.0
2021-02-28 17:39:13,1808877,73.0
2021-02-28 17:39:14,1809901,73.0
2021-02-28 17:39:15,1810925,73.0
2021-02-28 17:39:16,1811949,70.0
2021-02-28 17:39:17,1812976,71.0
2021-02-28 17:39:18,1814000,72.0
2021-02-28 17:39:20,1815024,72.0
2021-02-28 17:39:21,1816048,72.0
2021-02-28 17:39:22,1817072,71.0
2021-02-28 17:39:23,1818099,71.0
2021-02-28 17:39:24,1819123,70.0
2021-02-28 17:39:25,1820147,71.0
2021-02-28 17:39:26,1821171,71.0
2021-02-28 17:39:27,1822195,72.0
2021-02-28 17:39:28,1823222,71.0
2021-02-28 17:39:29,1824246,71.0
2021-02-28 17:39:30,1825270,71.0
2021-02-28 17:39:31,1826294,72.0
2021-02-28 17:39:32,1827318,72.0
2021-02-28 17:39:33,1828346,71.0
2021-02-28 17:39:34,1829369,70.0
2021-02-28 17:39:35,1830393,70.0
2021-02-28 17:39:36,1831417,70.0
2021-02-28 17:39:37,1832441,70.0
2021-02-28 17:39:38,1833469,70.0
2021-02-28 17:39:39,1834493,71.0
2021-02-28 17:39:40,1835516,71.0
2021-02-28 17:39:41,1836540,71.0
2021-02-28 17:39:42,1837568,71.0
2021-02-28 17:39:43,1838592,71.0
2021-02-28 17:39:44,1839615,72.0
2021-02-28 17:39:45,1840639,72.0
2021-02-28 17:39:46,1841663,71.0
2021-02-28 17:39:47,1842700,72.0
2021-02-28 17:39:48,1843724,72.0
2021-02-28 17:39:49,1844748,71.0
2021-02-28 17:39:50,1845771,71.0
2021-02-28 17:39:51,1846795,71.0
2021-02-28 17:39:52,1847822,71.0
2021-02-28 17:39:53,1848846,70.0
2021-02-28 17:39:54,1849869,70.0
2021-02-28 17:39:55,1850893,70.0
2021-02-28 17:39:56,1851916,71.0
2021-02-28 17:39:57,1852944,70.0
2021-02-28 17:39:58,1853967,71.0
2021-02-28 17:39:59,1854991,71.0
2021-02-28 17:40:01,1856015,70.0
2021-02-28 17:40:02,1857038,70.0
2021-02-28 17:40:03,1858065,72.0
2021-02-28 17:40:04,1859089,70.0
2021-02-28 17:40:05,1860113,70.0
2021-02-28 17:40:06,1861136,71.0
2021-02-28 17:40:07,1862160,72.0
2021-02-28 17:40:08,1863187,72.0
2021-02-28 17:40:09,1864218,71.0
2021-02-28 17:40:10,1865242,71.0
2021-02-28 17:40:11,1866265,71.0
2021-02-28 17:40:12,1867289,71.0
2021-02-28 17:40:13,1868316,71.0
2021-02-28 17:40:14,1869339,72.0
2021-02-28 17:40:15,1870363,72.0
2021-02-28 17:40:16,1871387,72.0
2021-02-28 17:40:17,1872410,72.0
2021-02-28 17:40:18,1873437,72.0
2021-02-28 17:40:19,1874461,71.0
2021-02-28 17:40:20,1875485,69.0
2021-02-28 17:40:21,1876508,71.0
2021-02-28 17:40:22,1877532,71.0
2021-02-28 17:40:23,1878559,70.0
2021-02-28 17:40:24,1879582,71.0
2021-02-28 17:40:25,1880606,71.0
2021-02-28 17:40:26,1881630,72.0
2021-02-28 17:40:27,1882657,72.0
2021-02-28 17:40:28,1883680,72.0
2021-02-28 17:40:29,1884704,71.0
2021-02-28 17:40:30,1885727,72.0
2021-02-28 17:40:31,1886751,71.0
2021-02-28 17:40:32,1887778,71.0
2021-02-28 17:40:33,1888802,72.0
2021-02-28 17:40:34,1889826,72.0
2021-02-28 17:40:35,1890849,70.0
2021-02-28 17:40:36,1891873,71.0
2021-02-28 17:40:37,1892901,70.0
2021-02-28 17:40:38,1893924,70.0
2021-02-28 17:40:39,1894948,70.0
2021-02-28 17:40:40,1895972,71.0
2021-02-28 17:40:41,1896995,72.0
2021-02-28 17:40:43,1898023,70.0
2021-02-28 17:40:44,1899047,69.0
2021-02-28 17:40:45,1900070,70.0
2021-02-28 17:40:46,1901094,71.0
2021-02-28 17:40:47,1902118,71.0
2021-02-28 17:40:48,1903145,71.0
2021-02-28 17:40:49,1904169,72.0
2021-02-28 17:40:50,1905193,71.0
2021-02-28 17:40:51,1906216,72.0
2021-02-28 17:40:52,1907240,71.0
2021-02-28 17:40:53,1908267,71.0
2021-02-28 17:40:54,1909291,69.0
2021-02-28 17:40:55,1910315,71.0
2021-02-28 17:40:56,1911339,71.0
2021-02-28 17:40:57,1912362,69.0
2021-02-28 17:40:58,1913390,71.0
2021-02-28 17:40:59,1914414,71.0
2021-02-28 17:41:00,1915437,71.0
2021-02-28 17:41:01,1916461,72.0
2021-02-28 17:41:02,1917485,72.0
2021-02-28 17:41:03,1918512,70.0
2021-02-28 17:41:04,1919535,72.0
2021-02-28 17:41:05,1920559,73.0
2021-02-28 17:41:06,1921583,72.0
2021-02-28 17:41:07,1922607,72.0
2021-02-28 17:41:08,1923634,72.0
2021-02-28 17:41:09,1924657,72.0
2021-02-28 17:41:10,1925681,71.0
2021-02-28 17:41:11,1926705,72.0
2021-02-28 17:41:12,1927732,72.0
2021-02-28 17:41:13,1928756,71.0
2021-02-28 17:41:14,1929780,72.0
2021-02-28 17:41:15,1930804,71.0
2021-02-28 17:41:16,1931828,70.0
2021-02-28 17:41:17,1932855,70.0
2021-02-28 17:41:18,1933879,71.0
2021-02-28 17:41:19,1934903,70.0
2021-02-28 17:41:20,1935927,71.0
2021-02-28 17:41:21,1936951,70.0
2021-02-28 17:41:22,1937978,70.0
2021-02-28 17:41:23,1939002,71.0
2021-02-28 17:41:25,1940026,69.0
2021-02-28 17:41:26,1941050,70.0
2021-02-28 17:41:27,1942074,69.0
2021-02-28 17:41:28,1943102,70.0
2021-02-28 17:41:29,1944125,71.0
2021-02-28 17:41:30,1945149,70.0
2021-02-28 17:41:31,1946173,71.0
2021-02-28 17:41:32,1947197,70.0
2021-02-28 17:41:33,1948225,70.0
2021-02-28 17:41:34,1949248,72.0
2021-02-28 17:41:35,1950272,70.0
2021-02-28 17:41:36,1951296,70.0
2021-02-28 17:41:37,1952320,70.0
2021-02-28 17:41:38,1953348,71.0
2021-02-28 17:41:39,1954371,72.0
2021-02-28 17:41:40,1955395,72.0
2021-02-28 17:41:41,1956419,71.0
2021-02-28 17:41:42,1957443,71.0
2021-02-28 17:41:43,1958470,71.0
2021-02-28 17:41:44,1959494,71.0
2021-02-28 17:41:45,1960518,71.0
2021-02-28 17:41:46,1961542,72.0
2021-02-28 17:41:47,1962566,72.0
2021-02-28 17:41:48,1963593,72.0
2021-02-28 17:41:49,1964617,72.0
2021-02-28 17:41:50,1965641,71.0
2021-02-28 17:41:51,1966665,72.0
2021-02-28 17:41:52,1967692,72.0
2021-02-28 17:41:53,1968716,72.0
2021-02-28 17:41:54,1969740,73.0
2021-02-28 17:41:55,1970764,73.0
2021-02-28 17:41:56,1971788,72.0
2021-02-28 17:41:57,1972815,73.0
2021-02-28 17:41:58,1973839,73.0
2021-02-28 17:41:59,1974863,73.0
2021-02-28 17:42:00,1975887,72.0
2021-02-28 17:42:01,1976911,71.0
2021-02-28 17:42:02,1977939,71.0
2021-02-28 17:42:03,1978963,73.0
2021-02-28 17:42:04,1979987,72.0
2021-02-28 17:42:06,1981011,73.0
2021-02-28 17:42:07,1982035,73.0
2021-02-28 17:42:08,1983062,73.0
2021-02-28 17:42:09,1984086,72.0
2021-02-28 17:42:10,1985110,73.0
2021-02-28 17:42:11,1986134,73.0
2021-02-28 17:42:12,1987158,72.0
2021-02-28 17:42:13,1988186,72.0
2021-02-28 17:42:14,1989210,73.0
2021-02-28 17:42:15,1990234,73.0
2021-02-28 17:42:16,1991258,72.0
2021-02-28 17:42:17,1992281,72.0
2021-02-28 17:42:18,1993309,70.0
2021-02-28 17:42:19,1994333,71.0
2021-02-28 17:42:20,1995357,72.0
2021-02-28 17:42:21,1996381,72.0
2021-02-28 17:42:22,1997405,72.0
2021-02-28 17:42:23,1998433,73.0
2021-02-28 17:42:24,1999457,73.0
2021-02-28 17:42:25,2000480,72.0
2021-02-28 17:42:26,2001504,72.0
2021-02-28 17:42:27,2002528,73.0
2021-02-28 17:42:28,2003556,73.0
2021-02-28 17:42:29,2004580,73.0
2021-02-28 17:42:30,2005603,73.0
2021-02-28 17:42:31,2006627,73.0
2021-02-28 17:42:32,2007651,73.0
2021-02-28 17:42:33,2008679,73.0
2021-02-28 17:42:34,2009703,73.0
2021-02-28 17:42:35,2010727,74.0
2021-02-28 17:42:36,2011751,73.0
2021-02-28 17:42:37,2012779,74.0
2021-02-28 17:42:38,2013803,72.0
