time_ms,co2_V
8258251,2.4
8259024,2.41
8259797,2.41
8260571,2.42
8261344,2.41
8262117,2.41
8262890,2.42
8263667,2.42
8264440,2.43
8265214,2.42
8265987,2.42
8266760,2.42
8267533,2.4
8268306,2.42
8269079,2.42
8269853,2.41
8270626,2.41
8271399,2.41
8272175,2.42
8272948,2.41
8273721,2.42
8274494,2.4
8275266,2.41
8276039,2.42
8276812,2.42
8277584,2.41
8278357,2.41
8279130,2.42
8279903,2.41
8280679,2.41
8281452,2.4
8282225,2.41
8282997,2.39
8283771,2.41
8284543,2.42
8285316,2.42
8286089,2.41
8286862,2.41
8287635,2.41
8288411,2.42
8289184,2.4
8289957,2.41
8290730,2.4
8291502,2.41
8292276,2.42
8293048,2.42
8293821,2.4
8294594,2.41
8295367,2.41
8296140,2.41
8296916,2.4
8297689,2.41
8298462,2.4
8299235,2.41
8300007,2.4
8300780,2.39
8301553,2.4
8302326,2.42
8303099,2.41
8303872,2.41
8304645,2.41
8305421,2.41
8306194,2.42
8306967,2.41
8307740,2.4
8308512,2.41
8309285,2.42
8310058,2.42
8310831,2.41
8311604,2.41
8312377,2.4
8313153,2.4
8313926,2.41
8314699,2.41
8315472,2.41
8316245,2.41
8317017,2.41
8317790,2.41
8318563,2.4
8319336,2.42
8320109,2.42
8320882,2.41
8321658,2.39
8322431,2.41
8323204,2.4
8323977,2.4
8324750,2.39
8325522,2.41
8326295,2.41
8327068,2.41
8327841,2.41
8328614,2.41
8329387,2.4
8330163,2.41
8330936,2.41
8331708,2.41
8332481,2.41
8333254,2.41
8334027,2.42
8334799,2.4
8335572,2.41
8336345,2.41
8337118,2.41
8337894,2.4
8338667,2.41
8339440,2.38
8340212,2.41
8340985,2.39
8341758,2.4
8342531,2.42
8343304,2.42
8344077,2.41
8344850,2.42
8345623,2.41
8346399,2.42
8347172,2.42
8347945,2.41
8348718,2.41
8349491,2.4
8350264,2.42
8351037,2.42
8351810,2.42
8352583,2.42
8353356,2.42
8354128,2.42
8354905,2.41
8355678,2.41
8356451,2.39
8357224,2.4
8357997,2.42
8358770,2.42
8359543,2.41
8360316,2.41
8361089,2.42
8361862,2.42
8362638,2.41
8363411,2.41
8364184,2.4
8364957,2.42
8365730,2.4
8366503,2.4
8367276,2.41
8368049,2.43
8368822,2.41
8369595,2.41
8370368,2.4
8371145,2.42
8371918,2.42
8372691,2.41
8373464,2.4
8374237,2.39
8375009,2.43
8375782,2.4
8376556,2.42
8377329,2.41
8378102,2.43
8378874,2.41
8379651,2.4
8380424,2.43
8381197,2.4
8381970,2.42
8382743,2.42
8383516,2.41
8384289,2.41
8385062,2.41
8385835,2.43
8386608,2.39
8387384,2.4
8388157,2.42
8388930,2.4
8389703,2.43
8390476,2.41
8391249,2.41
8392022,2.43
8392795,2.4
8393568,2.43
8394341,2.42
8395114,2.42
8395890,2.41
8396663,2.42
8397436,2.43
8398209,2.43
8398982,2.39
8399755,2.42
8400528,2.41
8401300,2.42
8402073,2.39
8402846,2.42
8403619,2.4
8404395,2.44
8405168,2.44
8405941,2.42
8406714,2.41
8407487,2.41
8408260,2.43
8409033,2.41
8409806,2.41
8410579,2.42
8411352,2.41
8412129,2.42
8412902,2.43
8413675,2.42
8414448,2.43
8415221,2.43
8415994,2.41
8416768,2.44
8417541,2.43
8418314,2.43
8419087,2.43
8419860,2.43
8420637,2.42
8421410,2.42
8422183,2.42
8422956,2.41
8423729,2.4
8424502,2.45
8425276,2.45
8426049,2.4
8426822,2.43
8427595,2.45
8428368,2.41
8429144,2.43
8429918,2.43
8430691,2.41
8431464,2.41
8432237,2.41
8433010,2.4
8433783,2.44
8434556,2.4
8435329,2.44
8436103,2.44
8436879,2.42
8437652,2.42
8438426,2.42
8439199,2.44
8439972,2.42
8440745,2.4
8441518,2.42
8442291,2.42
8443064,2.42
8443837,2.43
8444610,2.44
8445387,2.41
8446160,2.41
8446933,2.41
8447706,2.43
8448480,2.41
8449253,2.43
8450026,2.43
8450799,2.45
8451572,2.42
8452345,2.43
8453118,2.43
8453895,2.43
8454668,2.43
8455441,2.41
8456214,2.39
8456987,2.42
8457760,2.4
8458533,2.41
8459306,2.42
8460080,2.41
8460853,2.42
8461629,2.42
8462402,2.41
8463175,2.42
8463948,2.41
8464721,2.42
8465495,2.42
8466268,2.42
8467040,2.43
8467813,2.43
8468586,2.42
8469359,2.41
8470158,2.42
8470930,2.41
8471703,2.41
8472476,2.42
8473249,2.42
8474022,2.41
8474794,2.42
8475567,2.42
8476340,2.42
8477112,2.42
8477886,2.41
8478662,2.42
8479434,2.41
8480207,2.42
8480980,2.43
8481753,2.43
8482526,2.41
8483299,2.42
8484072,2.41
8484845,2.42
8485617,2.42
8486394,2.42
8487167,2.43
8487940,2.42
8488712,2.41
8489485,2.42
8490258,2.43
8491031,2.42
8491804,2.41
8492577,2.41
8493350,2.42
8494122,2.41
8494899,2.41
8495672,2.41
8496445,2.42
8497217,2.43
8497990,2.42
8498763,2.42
8499541,2.41
8500313,2.42
8501086,2.41
8501859,2.43
8502632,2.42
8503408,2.41
8504181,2.42
8504953,2.41
8505726,2.42
8506499,2.42
8507272,2.42
8508045,2.41
8508818,2.41
8509591,2.43
8510363,2.41
8511140,2.41
8511912,2.42
8512686,2.41
8513458,2.42
8514231,2.41
8515004,2.4
8515777,2.41
8516550,2.41
8517323,2.41
8518096,2.42
8518869,2.41
8519645,2.41
8520418,2.41
8521191,2.41
8521964,2.41
8522737,2.42
8523510,2.41
8524283,2.41
8525056,2.42
8525829,2.43
8526602,2.41
8527375,2.42
8528151,2.4
8528924,2.42
8529697,2.42
8530470,2.42
8531243,2.42
8532015,2.4
8532788,2.43
8533561,2.42
8534333,2.42
8535106,2.41
8535882,2.42
8536655,2.42
8537428,2.42
8538201,2.43
8538974,2.42
8539747,2.43
8540520,2.42
8541292,2.4
8542065,2.42
8542838,2.43
8543611,2.41
8544388,2.41
8545160,2.42
8545933,2.43
8546706,2.42
8547479,2.43
8548252,2.41
8549025,2.42
8549798,2.43
8550571,2.42
8551344,2.41
8552117,2.41
8552894,2.43
8553667,2.41
8554440,2.43
8555212,2.41
8555985,2.42
8556758,2.42
8557531,2.42
8558304,2.42
8559077,2.43
8559850,2.42
8560627,2.42
8561400,2.41
8562173,2.42
8562946,2.42
8563719,2.42
8564491,2.42
8565264,2.42
8566038,2.41
8566811,2.42
8567583,2.41
8568356,2.42
8569133,2.42
8569906,2.42
8570679,2.4
8571452,2.42
8572225,2.41
8572998,2.42
8573771,2.4
8574543,2.42
8575317,2.43
8576090,2.42
8576863,2.41
8577639,2.43
8578412,2.44
8579185,2.43
8579958,2.43
8580731,2.42
8581504,2.41
8582277,2.43
8583050,2.44
8583823,2.43
8584596,2.43
8585372,2.42
8586145,2.41
8586918,2.42
8587691,2.43
8588464,2.42
8589237,2.41
8590010,2.43
8590783,2.43
8591556,2.42
8592329,2.42
8593102,2.43
8593878,2.45
8594651,2.44
8595424,2.42
8596197,2.43
8596970,2.42
8597743,2.43
8598516,2.44
8599288,2.42
8600061,2.44
8600834,2.43
8601607,2.43
8602383,2.41
8603156,2.43
8603929,2.41
8604702,2.43
8605475,2.42
8606248,2.42
8607021,2.43
8607794,2.44
8608567,2.42
8609340,2.41
8610117,2.4
8610890,2.41
8611663,2.43
8612436,2.42
8613209,2.42
8613982,2.42
8614756,2.43
8615529,2.42
8616302,2.42
8617075,2.42
8617848,2.43
8618624,2.41
8619398,2.43
8620171,2.42
8620944,2.42
8621717,2.42
8622490,2.43
8623263,2.42
8624037,2.43
8624810,2.4
8625583,2.41
8626356,2.42
8627132,2.42
8627906,2.42
8628679,2.41
8629452,2.4
8630225,2.42
8630998,2.42
8631771,2.42
8632544,2.42
8633317,2.42
8634090,2.42
8634867,2.43
8635640,2.41
8636413,2.43
8637186,2.41
8637959,2.42
8638733,2.42
8639506,2.42
8640279,2.41
8641052,2.44
8641825,2.43
8642598,2.43
8643375,2.41
8644148,2.41
8644921,2.41
8645694,2.43
8646467,2.43
8647240,2.44
8648013,2.4
8648786,2.43
8649560,2.45
8650333,2.42
8651106,2.44
8651883,2.43
8652656,2.4
8653429,2.42
8654202,2.47
8654975,2.42
8655748,2.41
8656521,2.41
8657294,2.4
8658067,2.42
8658840,2.41
8659617,2.42
8660390,2.47
8661163,2.45
8661936,2.42
8662709,2.41
8663482,2.45
8664255,2.42
8665028,2.43
8665801,2.45
8666574,2.42
8667347,2.45
8668124,2.4
8668897,2.44
8669670,2.41
8670443,2.42
8671216,2.42
8671989,2.43
8672763,2.44
8673536,2.43
8674309,2.43
8675082,2.39
8675855,2.42
8676632,2.4
8677405,2.45
8678178,2.44
8678951,2.41
8679724,2.42
8680497,2.4
8681271,2.43
8682044,2.42
8682817,2.42
8683590,2.45
8684367,2.4
8685140,2.4
8685913,2.44
8686686,2.41
8687460,2.4
8688233,2.41
8689006,2.41
8689779,2.41
8690552,2.4
8691326,2.41
8692099,2.43
8692875,2.43
8693649,2.4
8694422,2.43
8695195,2.42
8695968,2.4
8696741,2.41
8697515,2.41
8698288,2.41
8699061,2.45
8699834,2.42
8700607,2.42
8701384,2.4
8702157,2.41
8702930,2.43
8703704,2.43
8704477,2.43
8705250,2.44
8706023,2.43
8706796,2.42
8707570,2.42
8708343,2.44
8709120,2.44
8709893,2.42
8710666,2.41
8711439,2.42
8712213,2.43
8712986,2.43
8713759,2.42
8714532,2.43
8715305,2.41
8716078,2.42
8716852,2.42
8717629,2.41
8718402,2.41
8719175,2.4
8719948,2.4
8720721,2.42
8721495,2.4
8722268,2.39
8723041,2.41
8723814,2.42
8724587,2.41
8725360,2.43
8726137,2.43
8726910,2.44
8727683,2.41
8728456,2.43
8729229,2.42
8730003,2.42
8730776,2.41
8731549,2.4
8732322,2.4
8733095,2.42
8733871,2.41
8734645,2.43
8735418,2.42
8736191,2.39
8736964,2.42
8737737,2.39
8738510,2.39
8739284,2.4
8740057,2.42
8740830,2.4
8741603,2.39
8742380,2.42
8743154,2.39
8743927,2.4
8744700,2.39
8745473,2.38
8746246,2.38
8747020,2.42
8747793,2.4
8748566,2.39
8749340,2.4
8750113,2.4
8750890,2.39
8751663,2.4
8752437,2.43
8753210,2.4
8753983,2.38
8754756,2.39
8755529,2.4
8756303,2.39
8757076,2.4
8757849,2.39
8758626,2.41
8759400,2.4
8760173,2.38
8760946,2.41
8761720,2.42
8762493,2.39
8763266,2.4
8764039,2.4
8764812,2.38
8765586,2.38
8766359,2.39
8767136,2.4
8767909,2.38
8768683,2.41
8769456,2.38
8770229,2.38
8771003,2.39
8771776,2.41
8772549,2.37
8773322,2.4
8774095,2.4
8774869,2.4
8775646,2.4
8776419,2.38
8777192,2.4
8777965,2.39
8778739,2.37
8779512,2.39
8780286,2.4
8781059,2.43
8781832,2.41
8782605,2.39
8783387,2.39
8784160,2.37
8784933,2.38
8785706,2.39
8786479,2.39
8787252,2.41
8788026,2.39
8788799,2.41
8789572,2.4
8790345,2.41
8791119,2.4
8791896,2.38
8792669,2.42
8793442,2.38
8794215,2.41
8794988,2.38
8795761,2.39
8796535,2.37
8797308,2.4
8798081,2.4
8798854,2.41
8799627,2.39
8800404,2.4
8801176,2.4
8801949,2.44
8802722,2.38
8803495,2.38
8804267,2.38
8805040,2.37
8805813,2.39
8806586,2.38
8807358,2.41
8808135,2.4
8808907,2.39
8809680,2.44
8810453,2.4
8811226,2.39
8811999,2.38
8812772,2.42
8813545,2.39
8814317,2.39
8815090,2.38
8815863,2.4
8816639,2.38
8817412,2.39
8818185,2.39
8818958,2.41
8819731,2.4
8820504,2.39
8821277,2.41
8822049,2.4
8822822,2.4
8823595,2.38
8824368,2.38
8825144,2.42
8825917,2.4
8826690,2.37
8827463,2.41
8828236,2.4
8829009,2.39
8829782,2.39
8830554,2.38
8831327,2.38
8832100,2.38
8832877,2.36
8833649,2.39
8834422,2.39
8835195,2.4
8835968,2.38
8836741,2.37
8837514,2.39
8838287,2.38
8839059,2.39
8839832,2.4
8840605,2.4
8841382,2.41
8842154,2.41
8842927,2.38
8843700,2.39
8844473,2.39
8845246,2.38
8846019,2.4
8846792,2.42
8847564,2.4
8848337,2.41
8849110,2.41
8849887,2.39
8850659,2.4
8851432,2.4
8852205,2.38
8852978,2.4
8853751,2.39
8854524,2.4
8855296,2.42
8856069,2.4
8856842,2.42
8857618,2.42
8858391,2.39
8859164,2.42
8859937,2.4
8860709,2.43
8861482,2.39
8862255,2.4
8863028,2.42
8863801,2.38
8864573,2.39
8865346,2.4
8866122,2.43
8866895,2.41
8867668,2.4
8868441,2.41
8869214,2.37
8869986,2.41
8870759,2.39
8871532,2.38
8872305,2.39
8873078,2.42
8873851,2.43
8874627,2.4
8875400,2.38
8876173,2.39
8876946,2.39
8877719,2.41
8878492,2.39
8879265,2.4
8880038,2.4
8880811,2.4
8881584,2.38
8882360,2.41
8883133,2.37
8883906,2.39
8884679,2.39
8885452,2.38
8886225,2.41
8886998,2.4
8887771,2.4
8888544,2.39
8889317,2.37
8890090,2.4
8890867,2.41
8891640,2.41
8892412,2.4
8893185,2.42
8893958,2.4
8894732,2.41
8895504,2.4
8896277,2.4
8897050,2.42
8897823,2.39
8898596,2.4
8899373,2.38
8900146,2.41
8900919,2.4
8901692,2.39
8902465,2.39
8903238,2.37
8904011,2.4
8904784,2.4
8905557,2.38
8906329,2.4
8907106,2.37
8907879,2.39
8908652,2.41
8909425,2.39
8910198,2.39
8910971,2.38
8911744,2.38
8912517,2.36
8913290,2.38
8914063,2.42
8914836,2.38
8915612,2.42
8916385,2.4
8917158,2.39
8917931,2.39
8918704,2.4
8919477,2.4
8920250,2.39
8921023,2.39
8921796,2.38
8922569,2.4
8923342,2.4
8924118,2.4
8924891,2.39
8925664,2.4
8926437,2.42
8927210,2.36
8927983,2.38
8928755,2.41
8929528,2.4
8930301,2.39
8931074,2.39
8931851,2.38
8932624,2.38
8933396,2.41
8934170,2.41
8934943,2.39
8935716,2.39
8936489,2.39
8937262,2.4
8938035,2.36
8938808,2.37
8939581,2.41
8940357,2.41
8941130,2.38
8941903,2.4
8942676,2.38
8943450,2.37
8944223,2.4
8944996,2.38
8945769,2.38
8946542,2.36
8947315,2.38
8948089,2.4
8948865,2.38
8949638,2.4
8950411,2.38
8951184,2.38
8951958,2.4
8952731,2.41
8953504,2.42
8954277,2.38
8955050,2.41
8955823,2.37
8956600,2.38
8957373,2.38
8958146,2.39
8958919,2.39
8959692,2.38
8960465,2.4
8961239,2.37
8962012,2.41
8962785,2.39
8963558,2.41
8964331,2.37
8965108,2.39
8965881,2.42
8966654,2.38
8967427,2.37
8968200,2.42
8968973,2.39
8969746,2.38
8970519,2.4
8971292,2.39
8972065,2.39
8972838,2.39
8973615,2.38
8974388,2.41
8975162,2.41
8975935,2.39
8976708,2.38
8977481,2.38
8978254,2.39
8979027,2.38
8979800,2.39
8980573,2.39
8981350,2.4
8982123,2.41
8982896,2.39
8983669,2.41
8984442,2.4
8985215,2.39
8985988,2.39
8986762,2.39
8987535,2.37
8988308,2.39
8989081,2.38
8989858,2.39
8990630,2.39
8991403,2.4
8992177,2.41
8992950,2.38
8993723,2.39
8994496,2.38
8995269,2.4
8996042,2.39
8996815,2.36
8997588,2.37
8998377,2.4
8999151,2.38
8999926,2.38
9000701,2.38
9001476,2.38
9002251,2.38
9003025,2.36
9003800,2.39
9004575,2.37
9005350,2.38
9006128,2.37
9006903,2.37
9007678,2.37
9008453,2.39
9009228,2.39
9010003,2.37
9010778,2.37
9011553,2.39
9012328,2.37
9013103,2.38
9013878,2.39
9014656,2.38
9015431,2.37
9016206,2.37
9016981,2.39
9017756,2.37
9018531,2.37
9019306,2.36
9020081,2.37
9020856,2.38
9021631,2.37
9022406,2.38
9023184,2.38
9023959,2.38
9024734,2.39
9025509,2.37
9026284,2.38
9027059,2.37
9027834,2.36
9028609,2.37
9029384,2.39
9030159,2.37
9030937,2.38
9031712,2.38
9032487,2.36
9033262,2.37
9034037,2.36
9034812,2.37
9035587,2.37
9036362,2.37
9037137,2.39
9037912,2.38
9038687,2.37
9039465,2.36
9040240,2.37
9041015,2.38
9041790,2.37
9042565,2.37
9043340,2.34
9044115,2.38
9044890,2.34
9045665,2.38
9046440,2.36
9047215,2.38
9047993,2.37
9048768,2.38
9049543,2.37
9050318,2.38
9051093,2.36
9051868,2.38
9052643,2.36
9053418,2.39
9054193,2.36
9054968,2.37
9055746,2.36
9056521,2.37
9057296,2.36
9058071,2.36
9058846,2.39
9059620,2.37
9060395,2.37
9061170,2.38
9061945,2.36
9062720,2.37
9063495,2.36
9064273,2.37
9065048,2.37
9065823,2.37
9066598,2.36
9067377,2.36
9068152,2.36
9068927,2.39
9069702,2.36
9070476,2.39
9071251,2.37
9072026,2.34
9072805,2.38
9073580,2.37
9074355,2.35
9075130,2.35
9075905,2.37
9076680,2.36
9077455,2.35
9078230,2.37
9079005,2.35
9079780,2.36
9080559,2.35
9081334,2.37
9082109,2.37
9082884,2.39
9083659,2.37
9084434,2.36
9085209,2.35
9085984,2.37
9086759,2.37
9087534,2.36
9088309,2.37
9089088,2.37
9089863,2.36
9090638,2.36
9091413,2.38
9092188,2.36
9092963,2.37
9093739,2.39
9094514,2.38
9095289,2.38
9096064,2.37
9096839,2.38
9097617,2.38
9098392,2.35
9099167,2.36
9099942,2.35
9100717,2.37
9101492,2.37
9102267,2.37
9103043,2.37
9103818,2.37
9104593,2.36
9105371,2.36
9106146,2.37
9106921,2.36
9107696,2.37
9108471,2.36
9109246,2.36
9110021,2.37
9110796,2.37
9111572,2.38
9112347,2.36
9113122,2.35
9113900,2.36
9114675,2.39
9115450,2.37
9116225,2.36
9117000,2.35
9117775,2.36
9118550,2.35
9119325,2.35
9120100,2.34
9120876,2.36
9121651,2.35
9122429,2.35
9123204,2.36
9123979,2.37
9124754,2.35
9125529,2.35
9126304,2.36
9127079,2.37
9127854,2.36
9128629,2.35
9129404,2.34
9130182,2.35
9130957,2.34
9131732,2.34
9132507,2.34
9133282,2.36
9134058,2.34
9134833,2.34
9135608,2.35
9136383,2.35
9137158,2.36
9137933,2.35
9138712,2.35
9139487,2.34
9140262,2.38
9141037,2.34
9141812,2.37
9142588,2.35
9143363,2.36
9144138,2.36
9144913,2.35
9145688,2.35
9146463,2.36
9147242,2.35
9148017,2.35
9148792,2.34
9149567,2.37
9150343,2.35
9151118,2.35
9151893,2.34
9152668,2.34
9153443,2.35
9154219,2.34
9154997,2.34
9155773,2.35
9156548,2.34
9157323,2.35
9158098,2.36
9158873,2.36
9159648,2.35
9160424,2.34
9161199,2.34
9161974,2.35
9162749,2.36
9163528,2.35
9164303,2.35
9165078,2.36
9165853,2.34
9166629,2.35
9167404,2.34
9168179,2.35
9168954,2.35
9169729,2.34
9170505,2.35
9171280,2.34
9172058,2.36
9172833,2.36
9173609,2.35
9174384,2.35
9175159,2.36
9175934,2.35
9176709,2.36
9177485,2.35
9178260,2.34
9179035,2.35
9179814,2.37
9180589,2.36
9181364,2.33
9182139,2.37
9182915,2.36
9183690,2.37
9184465,2.35
9185240,2.36
9186015,2.34
9186790,2.34
9187566,2.35
9188344,2.36
9189119,2.35
9189894,2.36
9190669,2.36
9191445,2.33
9192220,2.34
9192995,2.36
9193770,2.34
9194545,2.35
9195320,2.35
9196095,2.36
9196874,2.35
9197649,2.36
9198424,2.36
9199199,2.35
9199974,2.35
9200750,2.35
9201525,2.35
9202300,2.34
9203075,2.35
9203850,2.35
9204629,2.36
9205404,2.35
9206180,2.35
9206955,2.36
9207730,2.36
9208505,2.36
9209281,2.36
9210056,2.36
9210831,2.35
9211606,2.36
9212382,2.34
9213160,2.35
9213936,2.36
9214711,2.35
9215486,2.35
9216262,2.35
9217037,2.35
9217812,2.36
9218588,2.34
9219363,2.36
9220138,2.36
9220913,2.35
9221692,2.35
9222468,2.35
9223243,2.35
9224018,2.35
9224793,2.37
9225569,2.35
9226344,2.36
9227119,2.37
9227895,2.34
9228670,2.34
9229449,2.37
9230224,2.36
9230999,2.37
9231775,2.35
9232550,2.37
9233325,2.36
9234100,2.35
9234875,2.37
9235651,2.35
9236426,2.35
9237201,2.36
9237980,2.36
9238755,2.36
9239531,2.36
9240306,2.36
9241081,2.35
9241857,2.36
9242632,2.38
9243407,2.36
9244182,2.37
9244958,2.37
9245733,2.37
9246512,2.36
9247287,2.35
9248062,2.35
9248837,2.35
9249613,2.36
9250388,2.36
9251163,2.35
9251939,2.36
9252714,2.35
9253489,2.36
9254268,2.36
9255043,2.35
9255818,2.37
9256593,2.35
9257368,2.35
9258144,2.34
9258919,2.36
9259694,2.35
9260469,2.34
9261244,2.35
9262019,2.35
9262798,2.35
9263574,2.34
9264349,2.34
9265124,2.34
9265899,2.34
9266674,2.34
9267450,2.35
9268225,2.35
9269000,2.35
9269776,2.34
9270551,2.34
9271330,2.36
9272105,2.32
9272880,2.34
9273656,2.34
9274431,2.34
9275206,2.36
9275982,2.34
9276757,2.33
9277533,2.33
9278308,2.33
9279087,2.34
9279862,2.34
9280638,2.33
9281413,2.34
9282188,2.34
9282964,2.34
9283739,2.33
9284514,2.34
9285290,2.33
9286065,2.33
9286841,2.32
9287620,2.33
9288395,2.33
9289170,2.33
9289946,2.33
9290721,2.33
9291496,2.32
9292272,2.32
9293047,2.33
9293823,2.32
9294598,2.33
9295373,2.32
9296152,2.33
9296927,2.32
9297703,2.32
9298478,2.33
9299254,2.33
9300029,2.33
9300804,2.32
9301580,2.32
9302355,2.32
9303131,2.31
9303909,2.31
9304685,2.32
9305460,2.32
9306235,2.32
9307011,2.31
9307786,2.32
9308562,2.32
9309337,2.32
9310112,2.32
9310888,2.31
9311663,2.32
9312442,2.31
9313217,2.32
9313993,2.31
9314768,2.31
9315543,2.31
9316319,2.31
9317094,2.31
9317870,2.3
9318645,2.31
9319420,2.31
9320195,2.31
9320975,2.31
9321750,2.3
9322525,2.32
9323300,2.31
9324075,2.3
9324851,2.3
9325626,2.31
9326401,2.31
9327177,2.3
9327952,2.31
9328731,2.3
9329505,2.3
9330280,2.31
9331055,2.31
9331830,2.31
9332605,2.3
9333379,2.29
9334155,2.3
9334929,2.3
9335704,2.3
9336479,2.31
9337257,2.31
9338032,2.3
9338807,2.31
9339582,2.3
9340357,2.3
9341132,2.31
9341907,2.3
9342682,2.31
9343457,2.3
9344232,2.3
9345007,2.31
9345785,2.31
9346560,2.31
9347335,2.31
9348110,2.3
9348885,2.3
9349660,2.31
9350435,2.3
9351210,2.3
9351989,2.3
9352764,2.3
9353542,2.3
9354317,2.31
9355092,2.29
9355867,2.29
9356642,2.3
9357417,2.3
9358192,2.31
9358966,2.3
9359741,2.3
9360516,2.3
9361291,2.31
9362070,2.3
9362845,2.3
9363620,2.29
9364394,2.29
9365170,2.3
9365944,2.29
9366719,2.29
9367494,2.3
9368269,2.29
9369044,2.29
9369819,2.29
9370598,2.28
9371372,2.29
9372147,2.3
9372922,2.29
9373697,2.3
9374472,2.3
9375247,2.29
9376022,2.3
9376797,2.29
9377572,2.29
9378350,2.29
9379125,2.3
9379900,2.29
9380675,2.3
9381450,2.29
9382225,2.29
9383000,2.3
9383775,2.3
9384550,2.3
9385325,2.29
9386100,2.29
9386878,2.3
9387653,2.3
9388428,2.3
9389202,2.29
9389977,2.29
9390752,2.29
9391527,2.29
9392302,2.28
9393077,2.29
9393851,2.29
9394626,2.3
9395404,2.29
9396180,2.28
9396955,2.29
9397729,2.3
9398504,2.3
9399279,2.3
9400054,2.29
9400829,2.29
9401604,2.29
9402379,2.29
9403157,2.29
9403932,2.29
9404707,2.29
9405483,2.29
9406258,2.3
9407033,2.3
9407808,2.29
9408583,2.3
9409358,2.3
9410133,2.29
9410908,2.3
9411686,2.3
9412461,2.3
9413236,2.3
9414012,2.29
9414787,2.3
9415562,2.29
9416337,2.29
9417112,2.3
9417887,2.3
9418662,2.3
9419437,2.3
9420216,2.3
9420991,2.3
9421766,2.31
9422540,2.3
9423316,2.29
9424091,2.3
9424866,2.29
9425641,2.3
9426416,2.3
9427191,2.3
9427970,2.3
9428745,2.3
9429520,2.3
9430295,2.29
9431070,2.3
9431845,2.31
9432620,2.3
9433395,2.3
9434170,2.31
9434945,2.3
9435720,2.3
9436499,2.3
9437274,2.31
9438049,2.3
9438824,2.3
9439599,2.3
9440374,2.3
9441149,2.3
9441924,2.31
9442699,2.29
9443474,2.3
9444249,2.29
9445028,2.3
9445803,2.3
9446578,2.3
9447353,2.31
9448128,2.3
9448903,2.29
9449678,2.3
9450453,2.3
9451228,2.29
9452003,2.29
9452781,2.3
9453556,2.3
9454331,2.3
9455106,2.29
9455881,2.3
9456656,2.3
9457431,2.31
9458206,2.3
9458981,2.29
9459756,2.3
9460531,2.3
9461309,2.3
9462084,2.3
9462860,2.29
9463635,2.29
9464410,2.3
9465185,2.3
9465960,2.3
9466735,2.29
9467510,2.3
9468285,2.3
9469060,2.3
9469839,2.29
9470614,2.29
9471389,2.3
9472164,2.31
9472940,2.3
9473715,2.3
9474490,2.3
9475265,2.3
9476040,2.3
9476816,2.31
9477594,2.3
9478369,2.31
9479144,2.3
9479920,2.3
9480695,2.31
9481470,2.3
9482245,2.31
9483020,2.3
9483796,2.3
9484571,2.3
9485346,2.3
9486125,2.29
9486900,2.3
9487675,2.3
9488450,2.3
9489225,2.31
9490001,2.31
9490776,2.29
9491551,2.31
9492326,2.31
9493101,2.3
9493876,2.31
9494655,2.31
9495431,2.31
9496206,2.3
9496981,2.31
9497756,2.3
9498531,2.3
9499307,2.3
9500082,2.31
9500857,2.3
9501632,2.31
9502411,2.3
9503186,2.31
9503961,2.31
9504736,2.31
9505512,2.3
9506287,2.31
9507062,2.3
9507837,2.3
9508612,2.31
9509388,2.31
9510163,2.31
9510941,2.31
9511717,2.31
9512492,2.3
9513267,2.31
9514042,2.3
9514817,2.3
9515593,2.3
9516368,2.31
9517143,2.3
9517918,2.31
9518693,2.31
9519472,2.3
9520247,2.3
9521022,2.31
9521797,2.31
9522572,2.31
9523348,2.3
9524123,2.31
9524898,2.31
9525673,2.31
9526448,2.31
9527236,2.3
9528011,2.3
9528786,2.3
9529561,2.3
9530336,2.31
9531110,2.31
9531885,2.3
9532660,2.31
9533435,2.3
9534210,2.32
9534985,2.3
9535763,2.3
9536538,2.3
9537313,2.3
9538088,2.31
9538863,2.31
9539638,2.3
9540413,2.31
9541187,2.31
9541962,2.29
9542738,2.31
9543513,2.3
9544291,2.3
9545066,2.3
9545841,2.29
9546616,2.3
9547391,2.3
9548166,2.3
9548941,2.3
9549715,2.3
9550490,2.31
9551265,2.3
9552044,2.3
9552819,2.3
9553594,2.31
9554369,2.3
9555143,2.31
9555919,2.31
9556694,2.31
9557469,2.29
9558243,2.31
9559018,2.3
9559793,2.3
9560572,2.3
9561347,2.3
9562122,2.3
9562897,2.3
9563671,2.3
9564446,2.3
9565222,2.3
9565997,2.31
9566771,2.31
9567546,2.3
9568321,2.3
9569100,2.3
9569875,2.31
9570650,2.3
9571425,2.31
9572199,2.31
9572974,2.31
9573750,2.29
9574525,2.3
9575299,2.31
9576074,2.3
9576853,2.3
9577628,2.3
9578403,2.31
9579178,2.3
9579953,2.32
9580727,2.3
9581502,2.31
9582277,2.3
9583053,2.3
9583827,2.31
9584602,2.3
9585381,2.31
9586155,2.31
9586930,2.31
9587705,2.3
9588480,2.31
9589255,2.3
9590030,2.3
9590804,2.3
9591580,2.31
9592354,2.3
9593129,2.3
9593907,2.3
9594682,2.3
9595457,2.31
9596232,2.3
9597007,2.31
9597782,2.31
9598557,2.3
9599332,2.3
9600107,2.3
9600882,2.3
9601661,2.3
9602436,2.3
9603211,2.3
9603986,2.31
9604761,2.31
9605536,2.31
9606311,2.3
9607086,2.3
9607861,2.31
9608636,2.31
9609411,2.3
9610190,2.3
9610965,2.3
