time,time_ms,mq9_sensor
1900-01-01 03:35:50,12951527,5.15
1900-01-01 03:35:50,12952122,5.28
1900-01-01 03:35:51,12952717,5.24
1900-01-01 03:35:52,12953324,5.35
1900-01-01 03:35:52,12953919,5.26
1900-01-01 03:35:53,12954513,5.26
1900-01-01 03:35:53,12955107,5.21
1900-01-01 03:35:54,12955701,5.29
1900-01-01 03:35:55,12956295,5.39
1900-01-01 03:35:55,12956892,5.42
1900-01-01 03:35:56,12957487,5.26
1900-01-01 03:35:56,12958080,5.35
1900-01-01 03:35:57,12958674,5.61
1900-01-01 03:35:57,12959268,5.38
1900-01-01 03:35:58,12959866,5.34
1900-01-01 03:35:59,12960460,5.4
1900-01-01 03:35:59,12961054,5.47
1900-01-01 03:36:00,12961649,5.42
1900-01-01 03:36:00,12962243,5.24
1900-01-01 03:36:01,12962838,5.27
1900-01-01 03:36:02,12963437,5.35
1900-01-01 03:36:02,12964031,5.34
1900-01-01 03:36:03,12964626,5.31
1900-01-01 03:36:03,12965221,5.3
1900-01-01 03:36:04,12965815,5.46
1900-01-01 03:36:05,12966410,5.39
1900-01-01 03:36:05,12967008,5.42
1900-01-01 03:36:06,12967602,5.41
1900-01-01 03:36:06,12968197,5.2
1900-01-01 03:36:07,12968792,5.48
1900-01-01 03:36:08,12969386,5.62
1900-01-01 03:36:08,12969982,5.48
1900-01-01 03:36:09,12970580,5.42
1900-01-01 03:36:09,12971175,5.44
1900-01-01 03:36:10,12971770,5.49
1900-01-01 03:36:11,12972365,5.56
1900-01-01 03:36:11,12972960,5.34
1900-01-01 03:36:12,12973554,5.46
1900-01-01 03:36:12,12974151,5.42
1900-01-01 03:36:13,12974745,5.54
1900-01-01 03:36:14,12975339,5.52
1900-01-01 03:36:14,12975934,5.42
1900-01-01 03:36:15,12976528,5.57
1900-01-01 03:36:15,12977121,5.51
1900-01-01 03:36:16,12977719,5.39
1900-01-01 03:36:17,12978313,5.5
1900-01-01 03:36:17,12978907,5.69
1900-01-01 03:36:18,12979501,5.5
1900-01-01 03:36:18,12980095,5.51
1900-01-01 03:36:19,12980693,5.37
1900-01-01 03:36:19,12981287,5.52
1900-01-01 03:36:20,12981881,5.39
1900-01-01 03:36:21,12982476,5.47
1900-01-01 03:36:21,12983071,5.55
1900-01-01 03:36:22,12983665,5.54
1900-01-01 03:36:22,12984264,5.53
1900-01-01 03:36:23,12984859,5.57
1900-01-01 03:36:24,12985462,5.53
1900-01-01 03:36:24,12986056,5.5
1900-01-01 03:36:25,12986650,5.66
1900-01-01 03:36:25,12987243,5.57
1900-01-01 03:36:26,12987841,5.67
1900-01-01 03:36:27,12988435,5.61
1900-01-01 03:36:27,12989030,5.7
1900-01-01 03:36:28,12989623,5.73
1900-01-01 03:36:28,12990218,5.76
1900-01-01 03:36:29,12990812,5.72
1900-01-01 03:36:30,12991410,5.71
1900-01-01 03:36:30,12992004,5.72
1900-01-01 03:36:31,12992598,5.78
1900-01-01 03:36:31,12993192,5.58
1900-01-01 03:36:32,12993786,5.77
1900-01-01 03:36:33,12994380,5.7
1900-01-01 03:36:33,12994979,5.73
1900-01-01 03:36:34,12995574,5.78
1900-01-01 03:36:34,12996169,5.58
1900-01-01 03:36:35,12996763,5.71
1900-01-01 03:36:36,12997358,5.89
1900-01-01 03:36:36,12997956,5.77
1900-01-01 03:36:37,12998551,5.65
1900-01-01 03:36:37,12999146,5.69
1900-01-01 03:36:38,12999741,5.71
1900-01-01 03:36:39,13000335,5.64
1900-01-01 03:36:39,13000930,5.82
1900-01-01 03:36:40,13001528,5.87
1900-01-01 03:36:40,13002123,5.56
1900-01-01 03:36:41,13002717,5.78
1900-01-01 03:36:42,13003312,5.9
1900-01-01 03:36:42,13003907,5.84
1900-01-01 03:36:43,13004502,5.9
1900-01-01 03:36:43,13005100,5.83
1900-01-01 03:36:44,13005694,5.78
1900-01-01 03:36:44,13006288,5.82
1900-01-01 03:36:45,13006883,5.82
1900-01-01 03:36:46,13007477,5.81
1900-01-01 03:36:46,13008071,5.98
1900-01-01 03:36:47,13008668,5.76
1900-01-01 03:36:47,13009262,5.78
1900-01-01 03:36:48,13009856,5.69
1900-01-01 03:36:49,13010450,5.7
1900-01-01 03:36:49,13011044,5.97
1900-01-01 03:36:50,13011639,5.71
1900-01-01 03:36:50,13012236,5.84
1900-01-01 03:36:51,13012830,5.75
1900-01-01 03:36:52,13013424,5.97
1900-01-01 03:36:52,13014019,5.69
1900-01-01 03:36:53,13014613,5.79
1900-01-01 03:36:53,13015208,5.94
1900-01-01 03:36:54,13015806,5.91
1900-01-01 03:36:55,13016401,5.83
1900-01-01 03:36:55,13016996,5.96
1900-01-01 03:36:56,13017591,5.79
1900-01-01 03:36:56,13018195,5.81
1900-01-01 03:36:57,13018793,6.04
1900-01-01 03:36:58,13019387,5.88
1900-01-01 03:36:58,13019982,6.04
1900-01-01 03:36:59,13020576,5.9
1900-01-01 03:36:59,13021170,6.02
1900-01-01 03:37:00,13021764,5.88
1900-01-01 03:37:01,13022361,5.91
1900-01-01 03:37:01,13022955,5.97
1900-01-01 03:37:02,13023550,5.88
1900-01-01 03:37:02,13024144,5.82
1900-01-01 03:37:03,13024738,6.0
1900-01-01 03:37:04,13025333,5.99
1900-01-01 03:37:04,13025930,6.06
1900-01-01 03:37:05,13026525,5.94
1900-01-01 03:37:05,13027119,5.98
1900-01-01 03:37:06,13027714,6.03
1900-01-01 03:37:07,13028309,6.06
1900-01-01 03:37:07,13028904,5.95
1900-01-01 03:37:08,13029502,5.93
1900-01-01 03:37:08,13030096,5.89
1900-01-01 03:37:09,13030690,5.83
1900-01-01 03:37:09,13031285,6.07
1900-01-01 03:37:10,13031879,6.11
1900-01-01 03:37:11,13032474,6.06
1900-01-01 03:37:11,13033073,6.17
1900-01-01 03:37:12,13033667,6.21
1900-01-01 03:37:12,13034261,6.11
1900-01-01 03:37:13,13034857,6.17
1900-01-01 03:37:14,13035451,5.95
1900-01-01 03:37:14,13036050,5.98
1900-01-01 03:37:15,13036645,6.03
1900-01-01 03:37:15,13037240,6.11
1900-01-01 03:37:16,13037835,6.16
1900-01-01 03:37:17,13038429,6.12
1900-01-01 03:37:17,13039023,6.07
1900-01-01 03:37:18,13039621,6.14
1900-01-01 03:37:18,13040215,5.95
1900-01-01 03:37:19,13040810,6.01
1900-01-01 03:37:20,13041403,6.21
1900-01-01 03:37:20,13041997,6.15
1900-01-01 03:37:21,13042598,6.21
1900-01-01 03:37:21,13043195,6.23
1900-01-01 03:37:22,13043790,6.29
1900-01-01 03:37:23,13044383,6.05
1900-01-01 03:37:23,13044977,6.12
1900-01-01 03:37:24,13045572,6.16
1900-01-01 03:37:24,13046166,6.14
1900-01-01 03:37:25,13046763,6.16
1900-01-01 03:37:26,13047358,6.23
1900-01-01 03:37:26,13047952,6.27
1900-01-01 03:37:27,13048547,6.23
1900-01-01 03:37:27,13049142,6.33
1900-01-01 03:37:28,13049737,6.33
1900-01-01 03:37:29,13050345,6.3
1900-01-01 03:37:29,13050938,6.28
1900-01-01 03:37:30,13051533,6.29
1900-01-01 03:37:30,13052127,6.37
1900-01-01 03:37:31,13052721,6.39
1900-01-01 03:37:32,13053315,6.48
1900-01-01 03:37:32,13053912,6.3
1900-01-01 03:37:33,13054506,6.48
1900-01-01 03:37:33,13055100,6.45
1900-01-01 03:37:34,13055694,6.64
1900-01-01 03:37:34,13056288,6.52
1900-01-01 03:37:35,13056886,6.54
1900-01-01 03:37:36,13057480,6.41
1900-01-01 03:37:36,13058075,6.54
1900-01-01 03:37:37,13058669,6.71
1900-01-01 03:37:37,13059263,6.57
1900-01-01 03:37:38,13059858,6.41
1900-01-01 03:37:39,13060457,6.72
1900-01-01 03:37:39,13061051,6.84
1900-01-01 03:37:40,13061646,6.74
1900-01-01 03:37:40,13062241,6.72
1900-01-01 03:37:41,13062835,6.78
1900-01-01 03:37:42,13063430,6.71
1900-01-01 03:37:42,13064028,6.77
1900-01-01 03:37:43,13064622,6.89
1900-01-01 03:37:43,13065217,6.72
1900-01-01 03:37:44,13065812,6.78
1900-01-01 03:37:45,13066406,6.65
1900-01-01 03:37:45,13067001,6.62
1900-01-01 03:37:46,13067600,6.77
1900-01-01 03:37:46,13068195,6.53
1900-01-01 03:37:47,13068790,6.62
1900-01-01 03:37:48,13069385,6.75
1900-01-01 03:37:48,13069979,6.81
1900-01-01 03:37:49,13070574,6.77
1900-01-01 03:37:49,13071172,6.81
1900-01-01 03:37:50,13071767,6.84
1900-01-01 03:37:51,13072361,6.83
1900-01-01 03:37:51,13072955,6.85
1900-01-01 03:37:52,13073548,6.98
1900-01-01 03:37:52,13074146,6.86
1900-01-01 03:37:53,13074740,6.82
1900-01-01 03:37:54,13075334,6.88
1900-01-01 03:37:54,13075928,6.85
1900-01-01 03:37:55,13076522,6.85
1900-01-01 03:37:55,13077116,6.74
1900-01-01 03:37:56,13077714,6.86
1900-01-01 03:37:57,13078308,6.94
1900-01-01 03:37:57,13078902,6.86
1900-01-01 03:37:58,13079497,6.86
1900-01-01 03:37:58,13080091,6.88
1900-01-01 03:37:59,13080686,7.0
1900-01-01 03:37:59,13081285,7.0
1900-01-01 03:38:00,13081880,6.84
1900-01-01 03:38:01,13082474,6.82
1900-01-01 03:38:01,13083078,6.92
1900-01-01 03:38:02,13083672,6.94
1900-01-01 03:38:02,13084266,6.8
1900-01-01 03:38:03,13084864,7.18
1900-01-01 03:38:04,13085458,7.08
1900-01-01 03:38:04,13086053,6.9
1900-01-01 03:38:05,13086646,7.0
1900-01-01 03:38:05,13087240,7.06
1900-01-01 03:38:06,13087835,7.05
1900-01-01 03:38:07,13088432,6.99
1900-01-01 03:38:07,13089027,7.01
1900-01-01 03:38:08,13089621,7.11
1900-01-01 03:38:08,13090215,7.09
1900-01-01 03:38:09,13090809,7.31
1900-01-01 03:38:10,13091403,7.08
1900-01-01 03:38:10,13092001,7.22
1900-01-01 03:38:11,13092596,7.12
1900-01-01 03:38:11,13093190,7.08
1900-01-01 03:38:12,13093785,7.03
1900-01-01 03:38:13,13094380,7.29
1900-01-01 03:38:13,13094978,7.43
1900-01-01 03:38:14,13095573,7.33
1900-01-01 03:38:14,13096167,7.32
1900-01-01 03:38:15,13096763,7.32
1900-01-01 03:38:16,13097357,7.24
1900-01-01 03:38:16,13097952,7.33
1900-01-01 03:38:17,13098550,7.12
1900-01-01 03:38:17,13099145,7.29
1900-01-01 03:38:18,13099740,7.31
1900-01-01 03:38:19,13100335,7.3
1900-01-01 03:38:19,13100930,7.22
1900-01-01 03:38:20,13101525,7.23
1900-01-01 03:38:20,13102123,7.51
1900-01-01 03:38:21,13102718,7.19
1900-01-01 03:38:22,13103313,7.39
1900-01-01 03:38:22,13103939,7.33
1900-01-01 03:38:23,13104533,7.55
1900-01-01 03:38:23,13105127,7.74
1900-01-01 03:38:24,13105724,7.53
1900-01-01 03:38:25,13106318,7.71
1900-01-01 03:38:25,13106912,7.44
1900-01-01 03:38:26,13107506,7.56
1900-01-01 03:38:26,13108100,7.6
1900-01-01 03:38:27,13108695,7.58
1900-01-01 03:38:27,13109292,7.67
1900-01-01 03:38:28,13109886,7.72
1900-01-01 03:38:29,13110481,7.93
1900-01-01 03:38:29,13111075,7.69
1900-01-01 03:38:30,13111669,7.68
1900-01-01 03:38:30,13112267,7.82
1900-01-01 03:38:31,13112861,7.81
1900-01-01 03:38:32,13113456,7.93
1900-01-01 03:38:32,13114051,7.86
1900-01-01 03:38:33,13114646,8.1
1900-01-01 03:38:33,13115241,7.78
1900-01-01 03:38:34,13115847,7.8
1900-01-01 03:38:35,13116442,8.19
1900-01-01 03:38:35,13117036,8.07
1900-01-01 03:38:36,13117630,8.07
1900-01-01 03:38:36,13118224,7.96
1900-01-01 03:38:37,13118818,8.16
1900-01-01 03:38:38,13119415,8.11
1900-01-01 03:38:38,13120010,8.15
1900-01-01 03:38:39,13120603,7.93
1900-01-01 03:38:39,13121198,8.17
1900-01-01 03:38:40,13121792,8.11
1900-01-01 03:38:41,13122386,8.24
1900-01-01 03:38:41,13122983,8.2
1900-01-01 03:38:42,13123577,8.12
1900-01-01 03:38:42,13124172,8.16
1900-01-01 03:38:43,13124767,8.16
1900-01-01 03:38:44,13125362,8.16
1900-01-01 03:38:44,13125957,8.19
1900-01-01 03:38:45,13126555,8.31
1900-01-01 03:38:45,13127149,8.28
1900-01-01 03:38:46,13127744,8.17
1900-01-01 03:38:47,13128338,8.29
1900-01-01 03:38:47,13128933,8.26
1900-01-01 03:38:48,13129527,8.35
1900-01-01 03:38:48,13130126,8.3
1900-01-01 03:38:49,13130721,8.25
1900-01-01 03:38:50,13131316,8.37
1900-01-01 03:38:50,13131910,8.38
1900-01-01 03:38:51,13132506,8.39
1900-01-01 03:38:51,13133104,8.35
1900-01-01 03:38:52,13133699,8.35
1900-01-01 03:38:52,13134294,8.3
1900-01-01 03:38:53,13134889,8.5
1900-01-01 03:38:54,13135483,8.52
1900-01-01 03:38:54,13136078,8.44
1900-01-01 03:38:55,13136675,8.46
1900-01-01 03:38:55,13137269,8.53
1900-01-01 03:38:56,13137864,8.46
1900-01-01 03:38:57,13138458,8.56
1900-01-01 03:38:57,13139051,8.52
1900-01-01 03:38:58,13139645,8.36
1900-01-01 03:38:58,13140243,8.54
1900-01-01 03:38:59,13140838,8.57
1900-01-01 03:39:00,13141433,8.5
1900-01-01 03:39:00,13142027,8.59
1900-01-01 03:39:01,13142621,8.55
1900-01-01 03:39:01,13143215,8.55
1900-01-01 03:39:02,13143812,8.46
1900-01-01 03:39:03,13144407,8.58
1900-01-01 03:39:03,13145002,8.42
1900-01-01 03:39:04,13145596,8.34
1900-01-01 03:39:04,13146192,8.55
1900-01-01 03:39:05,13146786,8.34
1900-01-01 03:39:06,13147384,8.56
1900-01-01 03:39:06,13147988,8.48
1900-01-01 03:39:07,13148582,8.6
1900-01-01 03:39:07,13149175,8.68
1900-01-01 03:39:08,13149769,8.46
1900-01-01 03:39:09,13150367,8.58
1900-01-01 03:39:09,13150961,8.55
1900-01-01 03:39:10,13151555,8.56
1900-01-01 03:39:10,13152148,8.64
1900-01-01 03:39:11,13152743,8.55
1900-01-01 03:39:12,13153337,8.47
1900-01-01 03:39:12,13153934,8.63
1900-01-01 03:39:13,13154529,8.56
1900-01-01 03:39:13,13155123,8.49
1900-01-01 03:39:14,13155717,8.49
1900-01-01 03:39:15,13156311,8.53
1900-01-01 03:39:15,13156905,8.6
1900-01-01 03:39:16,13157504,8.59
1900-01-01 03:39:16,13158099,8.69
1900-01-01 03:39:17,13158693,8.63
1900-01-01 03:39:17,13159288,8.63
1900-01-01 03:39:18,13159883,8.73
1900-01-01 03:39:19,13160478,8.8
1900-01-01 03:39:19,13161075,8.67
1900-01-01 03:39:20,13161670,8.8
1900-01-01 03:39:20,13162264,8.79
1900-01-01 03:39:21,13162859,8.73
1900-01-01 03:39:22,13163454,8.81
1900-01-01 03:39:22,13164049,8.86
1900-01-01 03:39:23,13164647,9.01
1900-01-01 03:39:23,13165241,8.87
1900-01-01 03:39:24,13165836,8.88
1900-01-01 03:39:25,13166431,8.8
1900-01-01 03:39:25,13167026,8.88
1900-01-01 03:39:26,13167620,8.99
1900-01-01 03:39:26,13168219,9.03
1900-01-01 03:39:27,13168812,8.91
1900-01-01 03:39:28,13169406,8.97
1900-01-01 03:39:28,13170000,9.05
1900-01-01 03:39:29,13170594,9.08
1900-01-01 03:39:29,13171191,8.88
1900-01-01 03:39:30,13171785,8.89
1900-01-01 03:39:31,13172379,8.96
1900-01-01 03:39:31,13172973,9.04
1900-01-01 03:39:32,13173567,9.02
1900-01-01 03:39:32,13174162,9.08
1900-01-01 03:39:33,13174759,8.98
1900-01-01 03:39:34,13175354,8.92
1900-01-01 03:39:34,13175948,8.97
1900-01-01 03:39:35,13176542,8.9
1900-01-01 03:39:35,13177136,8.92
1900-01-01 03:39:36,13177731,9.08
1900-01-01 03:39:37,13178329,9.06
1900-01-01 03:39:37,13178923,9.0
1900-01-01 03:39:38,13179518,9.02
1900-01-01 03:39:38,13180113,8.84
1900-01-01 03:39:39,13180717,8.65
1900-01-01 03:39:39,13181310,8.83
1900-01-01 03:39:40,13181908,8.97
1900-01-01 03:39:41,13182502,8.94
1900-01-01 03:39:41,13183096,9.02
1900-01-01 03:39:42,13183690,8.94
1900-01-01 03:39:42,13184284,9.08
1900-01-01 03:39:43,13184878,8.91
1900-01-01 03:39:44,13185476,8.87
1900-01-01 03:39:44,13186070,8.81
1900-01-01 03:39:45,13186671,9.1
1900-01-01 03:39:45,13187265,8.63
1900-01-01 03:39:46,13187859,8.57
1900-01-01 03:39:47,13188456,8.63
1900-01-01 03:39:47,13189051,8.71
1900-01-01 03:39:48,13189646,8.57
1900-01-01 03:39:48,13190241,8.78
1900-01-01 03:39:49,13190835,8.83
1900-01-01 03:39:50,13191431,8.68
1900-01-01 03:39:50,13192028,8.6
1900-01-01 03:39:51,13192623,8.72
1900-01-01 03:39:51,13193217,8.71
1900-01-01 03:39:52,13193811,8.53
1900-01-01 03:39:53,13194406,8.72
1900-01-01 03:39:53,13195001,8.45
1900-01-01 03:39:54,13195600,8.53
1900-01-01 03:39:54,13196194,8.5
1900-01-01 03:39:55,13196789,8.5
1900-01-01 03:39:56,13197384,8.47
1900-01-01 03:39:56,13197979,8.24
1900-01-01 03:39:57,13198574,8.5
1900-01-01 03:39:57,13199172,8.46
1900-01-01 03:39:58,13199767,8.24
1900-01-01 03:39:59,13200362,8.37
1900-01-01 03:39:59,13200957,8.4
1900-01-01 03:40:00,13201551,8.33
1900-01-01 03:40:00,13202145,8.51
1900-01-01 03:40:01,13202742,8.43
1900-01-01 03:40:02,13203336,8.29
1900-01-01 03:40:02,13203930,8.26
1900-01-01 03:40:03,13204524,8.38
1900-01-01 03:40:03,13205118,8.33
1900-01-01 03:40:04,13205712,8.43
1900-01-01 03:40:04,13206309,8.39
1900-01-01 03:40:05,13206904,8.31
1900-01-01 03:40:06,13207498,8.25
1900-01-01 03:40:06,13208092,8.19
1900-01-01 03:40:07,13208686,8.26
1900-01-01 03:40:07,13209283,8.25
1900-01-01 03:40:08,13209878,8.16
1900-01-01 03:40:09,13210472,8.25
1900-01-01 03:40:09,13211067,8.27
1900-01-01 03:40:10,13211662,8.16
1900-01-01 03:40:10,13212257,8.24
1900-01-01 03:40:11,13212864,8.36
1900-01-01 03:40:12,13213459,8.12
1900-01-01 03:40:12,13214052,8.22
1900-01-01 03:40:13,13214646,8.26
1900-01-01 03:40:13,13215240,8.21
1900-01-01 03:40:14,13215834,8.36
1900-01-01 03:40:15,13216432,8.12
1900-01-01 03:40:15,13217026,8.37
1900-01-01 03:40:16,13217620,8.15
1900-01-01 03:40:16,13218214,8.29
1900-01-01 03:40:17,13218809,8.25
1900-01-01 03:40:18,13219403,8.1
1900-01-01 03:40:18,13220000,8.33
1900-01-01 03:40:19,13220594,8.21
1900-01-01 03:40:19,13221189,8.16
1900-01-01 03:40:20,13221783,8.08
1900-01-01 03:40:21,13222378,7.99
1900-01-01 03:40:21,13222973,8.12
1900-01-01 03:40:22,13223571,8.04
1900-01-01 03:40:22,13224165,8.25
1900-01-01 03:40:23,13224760,8.26
1900-01-01 03:40:24,13225354,8.31
1900-01-01 03:40:24,13225949,8.18
1900-01-01 03:40:25,13226547,8.19
1900-01-01 03:40:25,13227141,7.95
1900-01-01 03:40:26,13227736,8.02
1900-01-01 03:40:27,13228331,8.02
1900-01-01 03:40:27,13228925,8.15
1900-01-01 03:40:28,13229520,8.14
1900-01-01 03:40:28,13230119,7.95
1900-01-01 03:40:29,13230714,8.01
1900-01-01 03:40:29,13231309,8.04
1900-01-01 03:40:30,13231904,8.12
1900-01-01 03:40:31,13232498,8.05
1900-01-01 03:40:31,13233093,8.04
1900-01-01 03:40:32,13233691,7.97
1900-01-01 03:40:32,13234285,8.0
1900-01-01 03:40:33,13234880,7.93
1900-01-01 03:40:34,13235473,8.18
1900-01-01 03:40:34,13236067,8.14
1900-01-01 03:40:35,13236661,8.13
1900-01-01 03:40:35,13237259,8.05
1900-01-01 03:40:36,13237854,8.08
1900-01-01 03:40:37,13238448,8.2
1900-01-01 03:40:37,13239042,8.24
1900-01-01 03:40:38,13239636,8.29
1900-01-01 03:40:38,13240230,8.32
1900-01-01 03:40:39,13240828,8.33
1900-01-01 03:40:40,13241421,8.33
1900-01-01 03:40:40,13242016,8.48
1900-01-01 03:40:41,13242610,8.59
1900-01-01 03:40:41,13243206,8.5
1900-01-01 03:40:42,13243800,8.46
1900-01-01 03:40:43,13244398,8.7
1900-01-01 03:40:43,13244992,8.63
1900-01-01 03:40:44,13245597,8.61
1900-01-01 03:40:44,13246191,8.7
1900-01-01 03:40:45,13246785,8.78
1900-01-01 03:40:46,13247383,8.83
1900-01-01 03:40:46,13247977,8.9
1900-01-01 03:40:47,13248571,8.85
1900-01-01 03:40:47,13249164,8.91
1900-01-01 03:40:48,13249758,8.93
1900-01-01 03:40:49,13250352,9.07
1900-01-01 03:40:49,13250949,9.04
1900-01-01 03:40:50,13251544,9.14
1900-01-01 03:40:50,13252138,9.23
1900-01-01 03:40:51,13252732,9.05
1900-01-01 03:40:52,13253326,9.35
1900-01-01 03:40:52,13253920,9.17
1900-01-01 03:40:53,13254518,9.35
1900-01-01 03:40:53,13255113,9.45
1900-01-01 03:40:54,13255707,9.39
1900-01-01 03:40:54,13256303,9.46
1900-01-01 03:40:55,13256897,9.44
1900-01-01 03:40:56,13257492,9.55
1900-01-01 03:40:56,13258089,9.5
1900-01-01 03:40:57,13258684,9.65
1900-01-01 03:40:57,13259278,9.9
1900-01-01 03:40:58,13259873,9.72
1900-01-01 03:40:59,13260468,9.95
1900-01-01 03:40:59,13261063,9.72
1900-01-01 03:41:00,13261661,9.95
1900-01-01 03:41:00,13262255,9.99
1900-01-01 03:41:01,13262850,9.94
1900-01-01 03:41:02,13263445,10.02
1900-01-01 03:41:02,13264040,10.09
1900-01-01 03:41:03,13264638,10.2
1900-01-01 03:41:03,13265233,10.53
1900-01-01 03:41:04,13265828,10.41
1900-01-01 03:41:05,13266422,10.44
1900-01-01 03:41:05,13267016,10.4
1900-01-01 03:41:06,13267610,10.51
1900-01-01 03:41:06,13268207,10.79
1900-01-01 03:41:07,13268801,10.9
1900-01-01 03:41:08,13269395,10.89
1900-01-01 03:41:08,13269989,10.93
1900-01-01 03:41:09,13270583,11.1
1900-01-01 03:41:09,13271177,11.11
1900-01-01 03:41:10,13271774,11.04
1900-01-01 03:41:11,13272369,11.27
1900-01-01 03:41:11,13272963,11.34
1900-01-01 03:41:12,13273557,11.27
1900-01-01 03:41:12,13274150,11.53
1900-01-01 03:41:13,13274745,11.65
1900-01-01 03:41:14,13275343,11.79
1900-01-01 03:41:14,13275937,11.93
1900-01-01 03:41:15,13276532,12.0
1900-01-01 03:41:15,13277127,12.27
1900-01-01 03:41:16,13277721,12.43
1900-01-01 03:41:17,13278325,12.33
1900-01-01 03:41:17,13278922,12.62
1900-01-01 03:41:18,13279516,12.65
1900-01-01 03:41:18,13280110,12.75
1900-01-01 03:41:19,13280704,12.74
1900-01-01 03:41:19,13281298,12.84
1900-01-01 03:41:20,13281892,12.83
1900-01-01 03:41:21,13282490,13.05
1900-01-01 03:41:21,13283084,13.01
1900-01-01 03:41:22,13283679,13.34
1900-01-01 03:41:22,13284274,13.36
1900-01-01 03:41:23,13284867,13.5
1900-01-01 03:41:24,13285461,13.55
1900-01-01 03:41:24,13286055,13.67
1900-01-01 03:41:25,13286648,13.79
1900-01-01 03:41:25,13287242,13.59
1900-01-01 03:41:26,13287837,13.89
1900-01-01 03:41:27,13288432,13.69
1900-01-01 03:41:27,13289026,13.77
1900-01-01 03:41:28,13289621,13.72
1900-01-01 03:41:28,13290220,13.72
1900-01-01 03:41:29,13290814,13.62
1900-01-01 03:41:30,13291409,13.64
1900-01-01 03:41:30,13292003,13.68
1900-01-01 03:41:31,13292598,13.61
1900-01-01 03:41:31,13293193,13.75
1900-01-01 03:41:32,13293791,13.79
1900-01-01 03:41:33,13294385,13.87
1900-01-01 03:41:33,13294981,14.0
1900-01-01 03:41:34,13295575,14.04
1900-01-01 03:41:34,13296170,13.91
1900-01-01 03:41:35,13296765,14.21
1900-01-01 03:41:36,13297363,13.99
1900-01-01 03:41:36,13297958,14.21
1900-01-01 03:41:37,13298553,14.27
1900-01-01 03:41:37,13299147,14.35
1900-01-01 03:41:38,13299741,14.48
1900-01-01 03:41:39,13300336,14.42
1900-01-01 03:41:39,13300933,14.42
1900-01-01 03:41:40,13301527,14.58
1900-01-01 03:41:40,13302121,14.38
1900-01-01 03:41:41,13302716,14.73
1900-01-01 03:41:41,13303310,14.54
1900-01-01 03:41:42,13303904,14.64
1900-01-01 03:41:43,13304501,14.63
1900-01-01 03:41:43,13305095,14.66
1900-01-01 03:41:44,13305689,14.91
1900-01-01 03:41:44,13306283,14.97
1900-01-01 03:41:45,13306877,14.84
1900-01-01 03:41:46,13307472,15.07
1900-01-01 03:41:46,13308070,15.09
1900-01-01 03:41:47,13308665,15.24
1900-01-01 03:41:47,13309259,15.26
1900-01-01 03:41:48,13309854,15.34
1900-01-01 03:41:49,13310448,15.49
1900-01-01 03:41:49,13311053,15.56
1900-01-01 03:41:50,13311651,15.69
1900-01-01 03:41:50,13312245,15.52
1900-01-01 03:41:51,13312839,15.72
1900-01-01 03:41:52,13313434,15.76
1900-01-01 03:41:52,13314028,15.89
1900-01-01 03:41:53,13314621,15.86
1900-01-01 03:41:53,13315219,15.77
1900-01-01 03:41:54,13315813,15.89
1900-01-01 03:41:55,13316408,15.74
1900-01-01 03:41:55,13317002,15.82
1900-01-01 03:41:56,13317596,15.74
1900-01-01 03:41:56,13318190,15.81
1900-01-01 03:41:57,13318787,15.87
1900-01-01 03:41:58,13319382,15.77
1900-01-01 03:41:58,13319977,15.7
1900-01-01 03:41:59,13320572,15.71
1900-01-01 03:41:59,13321166,15.73
1900-01-01 03:42:00,13321761,15.84
1900-01-01 03:42:01,13322360,15.69
1900-01-01 03:42:01,13322954,15.76
1900-01-01 03:42:02,13323549,15.65
1900-01-01 03:42:02,13324144,15.78
1900-01-01 03:42:03,13324738,15.7
1900-01-01 03:42:04,13325333,15.81
1900-01-01 03:42:04,13325931,15.91
1900-01-01 03:42:05,13326526,16.0
1900-01-01 03:42:05,13327120,15.86
1900-01-01 03:42:06,13327715,15.97
1900-01-01 03:42:06,13328310,15.83
1900-01-01 03:42:07,13328905,15.98
1900-01-01 03:42:08,13329503,16.11
1900-01-01 03:42:08,13330098,16.0
1900-01-01 03:42:09,13330693,16.01
1900-01-01 03:42:09,13331295,16.06
1900-01-01 03:42:10,13331889,15.93
1900-01-01 03:42:11,13332483,15.85
1900-01-01 03:42:11,13333080,16.23
1900-01-01 03:42:12,13333674,16.02
1900-01-01 03:42:12,13334269,16.07
1900-01-01 03:42:13,13334863,16.17
1900-01-01 03:42:14,13335456,16.31
1900-01-01 03:42:14,13336051,16.33
1900-01-01 03:42:15,13336649,16.42
1900-01-01 03:42:15,13337243,16.31
1900-01-01 03:42:16,13337837,16.57
1900-01-01 03:42:17,13338432,16.46
1900-01-01 03:42:17,13339025,16.63
1900-01-01 03:42:18,13339619,16.64
1900-01-01 03:42:18,13340217,16.51
1900-01-01 03:42:19,13340812,16.72
1900-01-01 03:42:20,13341407,16.82
1900-01-01 03:42:20,13342002,16.83
1900-01-01 03:42:21,13342597,16.62
1900-01-01 03:42:21,13343191,16.72
1900-01-01 03:42:22,13343799,16.87
1900-01-01 03:42:23,13344394,16.86
1900-01-01 03:42:23,13344988,16.78
1900-01-01 03:42:24,13345582,16.81
1900-01-01 03:42:24,13346175,16.75
1900-01-01 03:42:25,13346770,16.71
